datetime_beginning_ept,total_lmp_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da
11/12/2017 8:00:00 PM,37.4,36.08,1.88,-0.56
11/12/2017 9:00:00 PM,33.77,32.78,1.44,-0.45
11/12/2017 10:00:00 PM,30.25,30.21,0.31,-0.27
11/12/2017 11:00:00 PM,25.41,25.38,0.3,-0.27
11/13/2017 12:00:00 AM,25.93,25.6,0.66,-0.33
11/13/2017 1:00:00 AM,24.56,24.26,0.7,-0.4
11/13/2017 2:00:00 AM,23.99,23.51,0.85,-0.37
11/13/2017 3:00:00 AM,24.12,23.87,0.59,-0.34
11/13/2017 4:00:00 AM,25.86,25.36,0.92,-0.42
11/13/2017 5:00:00 AM,30.19,29.57,1.2,-0.58
11/13/2017 6:00:00 AM,41.26,40.6,1.62,-0.96
11/13/2017 7:00:00 AM,44.09,43.62,1.38,-0.91
11/13/2017 8:00:00 AM,43.67,43.92,0.62,-0.87
11/13/2017 9:00:00 AM,43.57,42.73,1.58,-0.74
11/13/2017 10:00:00 AM,44.15,42.56,2.22,-0.63
11/13/2017 11:00:00 AM,42.54,42.04,1.06,-0.56
11/13/2017 12:00:00 PM,39.68,38.78,1.36,-0.46
11/13/2017 1:00:00 PM,36.24,36.08,0.62,-0.46
11/13/2017 2:00:00 PM,35.21,34.9,0.76,-0.45
11/13/2017 3:00:00 PM,34.19,33.94,0.7,-0.45
11/13/2017 4:00:00 PM,37.62,37.43,0.88,-0.69
11/13/2017 5:00:00 PM,50.87,52.22,-0.38,-0.97
11/13/2017 6:00:00 PM,44,43.47,1.19,-0.66
11/13/2017 7:00:00 PM,40.4,39.45,1.53,-0.58
11/13/2017 8:00:00 PM,40.81,40.53,0.84,-0.56
11/13/2017 9:00:00 PM,36.57,36.39,0.72,-0.54
11/13/2017 10:00:00 PM,29.01,29.02,0.39,-0.4
11/13/2017 11:00:00 PM,25.62,25.81,0.05,-0.24
11/14/2017 12:00:00 AM,24.86,24.92,0.12,-0.18
11/14/2017 1:00:00 AM,23.93,23.79,0.17,-0.03
11/14/2017 2:00:00 AM,23.7,23.36,0.13,0.21
11/14/2017 3:00:00 AM,23.94,23.52,0.28,0.14
11/14/2017 4:00:00 AM,25.39,24.98,0.59,-0.18
11/14/2017 5:00:00 AM,30.22,30.15,0.48,-0.41
11/14/2017 6:00:00 AM,40.42,40.18,1.11,-0.87
11/14/2017 7:00:00 AM,42.5,42.53,0.89,-0.92
11/14/2017 8:00:00 AM,41.27,41.06,0.92,-0.71
11/14/2017 9:00:00 AM,40.56,40.62,0.52,-0.58
11/14/2017 10:00:00 AM,39.41,39.22,0.7,-0.51
11/14/2017 11:00:00 AM,36.02,35.68,0.88,-0.54
11/14/2017 12:00:00 PM,34.31,33.8,0.93,-0.42
11/14/2017 1:00:00 PM,32.74,32.55,0.61,-0.42
11/14/2017 2:00:00 PM,30.88,30.9,0.34,-0.36
11/14/2017 3:00:00 PM,30.79,31.17,0.02,-0.4
11/14/2017 4:00:00 PM,33.05,33.86,-0.37,-0.44
11/14/2017 5:00:00 PM,46.88,48.73,-0.89,-0.96
11/14/2017 6:00:00 PM,41.12,41.86,-0.12,-0.62
11/14/2017 7:00:00 PM,39.82,40.28,0.02,-0.48
11/14/2017 8:00:00 PM,38.77,40.06,-0.81,-0.48
11/14/2017 9:00:00 PM,33.51,33.95,-0.05,-0.39
11/14/2017 10:00:00 PM,26.92,27.22,-0.08,-0.22
11/14/2017 11:00:00 PM,24.08,24.42,-0.2,-0.14
11/15/2017 12:00:00 AM,24.19,23.84,0.32,0.03
11/15/2017 1:00:00 AM,23.35,22.69,0.58,0.08
11/15/2017 2:00:00 AM,22.96,22.14,0.72,0.1
11/15/2017 3:00:00 AM,23.3,22.14,1.07,0.09
11/15/2017 4:00:00 AM,24.62,23.36,1.18,0.08
11/15/2017 5:00:00 AM,27.68,27.07,0.87,-0.26
11/15/2017 6:00:00 AM,40.23,38.67,1.77,-0.21
11/15/2017 7:00:00 AM,39.22,38.05,1.57,-0.4
11/15/2017 8:00:00 AM,35.65,34.82,1.13,-0.3
11/15/2017 9:00:00 AM,36.81,36.08,1.05,-0.32
11/15/2017 10:00:00 AM,35.36,34.25,1.25,-0.14
11/15/2017 11:00:00 AM,32.85,31.73,1.26,-0.14
11/15/2017 12:00:00 PM,30.21,29.46,0.84,-0.09
11/15/2017 1:00:00 PM,29.17,28.56,0.72,-0.11
11/15/2017 2:00:00 PM,27.48,27.33,0.26,-0.11
11/15/2017 3:00:00 PM,27.34,27.39,0.12,-0.17
11/15/2017 4:00:00 PM,30.78,31.08,0.03,-0.33
11/15/2017 5:00:00 PM,40.48,41.36,-0.26,-0.62
11/15/2017 6:00:00 PM,36.64,35.76,1.16,-0.28
11/15/2017 7:00:00 PM,35.21,34.23,1.17,-0.19
11/15/2017 8:00:00 PM,33.53,32.87,0.93,-0.27
11/15/2017 9:00:00 PM,28.46,27.95,0.67,-0.16
11/15/2017 10:00:00 PM,25.28,25.31,0.16,-0.19
11/15/2017 11:00:00 PM,23.05,23.02,-0.01,0.04
11/16/2017 12:00:00 AM,22.5,22.63,0.01,-0.14
11/16/2017 1:00:00 AM,21.9,21.81,0.2,-0.11
11/16/2017 2:00:00 AM,21.36,21.23,0.19,-0.06
11/16/2017 3:00:00 AM,21.65,21.42,0.32,-0.09
11/16/2017 4:00:00 AM,22.69,22.29,0.55,-0.15
11/16/2017 5:00:00 AM,25.08,24.92,0.55,-0.39
11/16/2017 6:00:00 AM,35.69,35.23,1.12,-0.66
11/16/2017 7:00:00 AM,35.44,34.68,1.28,-0.52
11/16/2017 8:00:00 AM,35.04,33.61,1.97,-0.54
11/16/2017 9:00:00 AM,35.02,33.98,1.61,-0.57
11/16/2017 10:00:00 AM,35.57,34.24,1.76,-0.43
11/16/2017 11:00:00 AM,34.76,33.57,1.5,-0.31
11/16/2017 12:00:00 PM,34.02,32.83,1.43,-0.24
11/16/2017 1:00:00 PM,33.23,32.11,1.4,-0.28
11/16/2017 2:00:00 PM,31.57,30.68,1.16,-0.27
11/16/2017 3:00:00 PM,30.72,29.99,1.03,-0.3
11/16/2017 4:00:00 PM,32.61,31.87,1.18,-0.44
11/16/2017 5:00:00 PM,44.96,44.76,1.14,-0.94
11/16/2017 6:00:00 PM,39.4,38.67,1.32,-0.59
11/16/2017 7:00:00 PM,38.2,37.93,0.81,-0.54
11/16/2017 8:00:00 PM,38.72,38.29,1.06,-0.63
11/16/2017 9:00:00 PM,34.3,33.28,1.33,-0.31
11/16/2017 10:00:00 PM,27.96,28.01,0.35,-0.4
11/16/2017 11:00:00 PM,25.49,25.68,-0.07,-0.12
11/17/2017 12:00:00 AM,23.35,23.02,0.27,0.06
11/17/2017 1:00:00 AM,23.17,22.54,0.36,0.27
11/17/2017 2:00:00 AM,23.1,22.25,0.41,0.44
11/17/2017 3:00:00 AM,23.07,22.13,0.52,0.42
11/17/2017 4:00:00 AM,23.9,22.97,0.52,0.41
11/17/2017 5:00:00 AM,28.04,28.17,0.24,-0.37
11/17/2017 6:00:00 AM,42.64,41.98,1.25,-0.59
11/17/2017 7:00:00 AM,38.58,39.03,0.06,-0.51
11/17/2017 8:00:00 AM,35.84,35.47,0.68,-0.31
11/17/2017 9:00:00 AM,33.29,33.16,0.35,-0.22
11/17/2017 10:00:00 AM,32.48,32.27,0.42,-0.21
11/17/2017 11:00:00 AM,31.12,30.98,0.32,-0.18
11/17/2017 12:00:00 PM,29.87,30.29,-0.18,-0.24
11/17/2017 1:00:00 PM,28.49,28.99,-0.27,-0.23
11/17/2017 2:00:00 PM,26.89,27.39,-0.25,-0.25
11/17/2017 3:00:00 PM,26.84,27.31,-0.23,-0.24
11/17/2017 4:00:00 PM,28.64,29.23,-0.33,-0.26
11/17/2017 5:00:00 PM,37.08,38.22,-0.7,-0.44
11/17/2017 6:00:00 PM,33.77,34.49,-0.45,-0.27
11/17/2017 7:00:00 PM,32.55,33.28,-0.35,-0.38
11/17/2017 8:00:00 PM,31.29,31.9,-0.26,-0.35
11/17/2017 9:00:00 PM,27.46,27.83,-0.23,-0.14
11/17/2017 10:00:00 PM,24.85,25.39,-0.2,-0.34
11/17/2017 11:00:00 PM,23.46,23.96,-0.31,-0.19
11/18/2017 12:00:00 AM,22.87,23.02,-0.1,-0.05
11/18/2017 1:00:00 AM,22.34,22.37,-0.03,0
11/18/2017 2:00:00 AM,22.03,22.01,0.02,0
11/18/2017 3:00:00 AM,21.74,21.67,0.11,-0.04
11/18/2017 4:00:00 AM,21.85,21.8,0.15,-0.1
11/18/2017 5:00:00 AM,22.57,22.85,0.03,-0.31
11/18/2017 6:00:00 AM,23.67,23.96,0.11,-0.4
11/18/2017 7:00:00 AM,26.99,27.48,0.02,-0.51
11/18/2017 8:00:00 AM,28.07,28.4,-0.01,-0.32
11/18/2017 9:00:00 AM,28.17,28.63,-0.07,-0.39
11/18/2017 10:00:00 AM,26.64,27.17,-0.19,-0.34
11/18/2017 11:00:00 AM,25.8,26.39,-0.21,-0.38
11/18/2017 12:00:00 PM,24.33,24.76,-0.11,-0.32
11/18/2017 1:00:00 PM,23.67,24.07,-0.09,-0.31
11/18/2017 2:00:00 PM,22.99,23.32,-0.05,-0.28
11/18/2017 3:00:00 PM,22.79,23.13,-0.01,-0.33
11/18/2017 4:00:00 PM,23.32,23.87,-0.06,-0.49
11/18/2017 5:00:00 PM,27.83,28.61,-0.18,-0.6
11/18/2017 6:00:00 PM,26.04,26.64,-0.09,-0.51
11/18/2017 7:00:00 PM,25.16,25.81,-0.17,-0.48
11/18/2017 8:00:00 PM,24.32,24.91,-0.08,-0.51
11/18/2017 9:00:00 PM,23.17,23.79,-0.1,-0.52
11/18/2017 10:00:00 PM,20.99,21.66,-0.05,-0.62
11/18/2017 11:00:00 PM,19.71,20.05,-0.04,-0.3
11/19/2017 12:00:00 AM,20.48,20.8,-0.02,-0.3
11/19/2017 1:00:00 AM,20.31,20.39,0,-0.08
11/19/2017 2:00:00 AM,19.68,19.58,0.16,-0.06
11/19/2017 3:00:00 AM,19.33,19.16,0.22,-0.05
11/19/2017 4:00:00 AM,19.76,19.58,0.24,-0.06
11/19/2017 5:00:00 AM,20.25,20.29,0.24,-0.28
11/19/2017 6:00:00 AM,20.19,20.08,0.48,-0.37
11/19/2017 7:00:00 AM,20.78,20.64,0.59,-0.45
11/19/2017 8:00:00 AM,22.65,22.82,0.33,-0.5
11/19/2017 9:00:00 AM,24.08,24.42,0.19,-0.53
11/19/2017 10:00:00 AM,23.24,23.59,0.08,-0.43
11/19/2017 11:00:00 AM,23.02,23.38,-0.01,-0.35
11/19/2017 12:00:00 PM,22.75,23.06,0.01,-0.32
11/19/2017 1:00:00 PM,22.69,22.91,0.07,-0.29
11/19/2017 2:00:00 PM,22.38,22.6,0.04,-0.26
11/19/2017 3:00:00 PM,22.5,22.73,0,-0.23
11/19/2017 4:00:00 PM,25.85,26.54,-0.34,-0.35
11/19/2017 5:00:00 PM,33.09,34.31,-0.33,-0.89
11/19/2017 6:00:00 PM,31.52,32.09,0.11,-0.68
11/19/2017 7:00:00 PM,31.19,31.79,0.16,-0.76
11/19/2017 8:00:00 PM,30.98,31.4,0.26,-0.68
11/19/2017 9:00:00 PM,28.99,29.45,0.12,-0.58
11/19/2017 10:00:00 PM,25.42,25.65,0.08,-0.31
11/19/2017 11:00:00 PM,23.32,23.45,-0.17,0.04
11/20/2017 12:00:00 AM,22.78,23.08,-0.04,-0.26
11/20/2017 1:00:00 AM,22.73,22.8,-0.06,-0.01
11/20/2017 2:00:00 AM,22.55,22.56,-0.03,0.02
11/20/2017 3:00:00 AM,22.7,22.61,0.06,0.03
11/20/2017 4:00:00 AM,23.1,22.84,0.24,0.02
11/20/2017 5:00:00 AM,28.69,28.32,0.33,0.04
11/20/2017 6:00:00 AM,40.3,39.16,1.26,-0.12
11/20/2017 7:00:00 AM,39.62,39.35,0.34,-0.07
11/20/2017 8:00:00 AM,34.45,34.64,0.27,-0.46
11/20/2017 9:00:00 AM,30.73,30.99,0.34,-0.6
11/20/2017 10:00:00 AM,29.45,29.69,0.35,-0.59
11/20/2017 11:00:00 AM,27.45,28.05,-0.02,-0.58
11/20/2017 12:00:00 PM,26.06,26.61,-0.12,-0.43
11/20/2017 1:00:00 PM,24.94,25.57,-0.21,-0.42
11/20/2017 2:00:00 PM,23.98,24.54,-0.18,-0.38
11/20/2017 3:00:00 PM,24.01,24.56,-0.12,-0.43
11/20/2017 4:00:00 PM,25.82,26.88,-0.26,-0.8
11/20/2017 5:00:00 PM,33.39,36.01,-1.36,-1.26
11/20/2017 6:00:00 PM,30.44,31.83,-0.38,-1.01
11/20/2017 7:00:00 PM,29.46,30.7,-0.28,-0.96
11/20/2017 8:00:00 PM,29.38,30.36,-0.09,-0.89
11/20/2017 9:00:00 PM,26.68,27.76,-0.25,-0.83
11/20/2017 10:00:00 PM,24.91,26.02,-0.39,-0.72
11/20/2017 11:00:00 PM,23.01,23.58,-0.14,-0.43
11/21/2017 12:00:00 AM,21.62,21.97,0.2,-0.55
11/21/2017 1:00:00 AM,21.47,21.57,0.33,-0.43
11/21/2017 2:00:00 AM,21.36,21.28,0.41,-0.33
11/21/2017 3:00:00 AM,21.6,21.18,0.78,-0.36
11/21/2017 4:00:00 AM,21.88,21.41,0.88,-0.41
11/21/2017 5:00:00 AM,25.88,25.65,1.03,-0.8
11/21/2017 6:00:00 AM,34.1,33.99,1.39,-1.28
11/21/2017 7:00:00 AM,33.88,34.22,0.84,-1.18
11/21/2017 8:00:00 AM,30.22,30.79,0.44,-1.01
11/21/2017 9:00:00 AM,28.04,28.47,0.38,-0.81
11/21/2017 10:00:00 AM,26.82,27.29,0.22,-0.69
11/21/2017 11:00:00 AM,25.34,25.83,0.16,-0.65
11/21/2017 12:00:00 PM,24.01,24.49,0.13,-0.61
11/21/2017 1:00:00 PM,23.67,24.17,0.09,-0.59
11/21/2017 2:00:00 PM,23.3,23.71,0.11,-0.52
11/21/2017 3:00:00 PM,23.31,23.97,-0.1,-0.56
11/21/2017 4:00:00 PM,24.33,25.48,-0.32,-0.83
11/21/2017 5:00:00 PM,32.88,34.32,-0.13,-1.31
11/21/2017 6:00:00 PM,30.59,31.43,0.19,-1.03
11/21/2017 7:00:00 PM,28.89,29.71,0.17,-0.99
11/21/2017 8:00:00 PM,28.2,28.86,0.22,-0.88
11/21/2017 9:00:00 PM,24.99,25.5,0.22,-0.73
11/21/2017 10:00:00 PM,23.25,23.78,0.23,-0.76
11/21/2017 11:00:00 PM,22.05,22.41,0.16,-0.52
11/22/2017 12:00:00 AM,20.91,21.19,0.04,-0.32
11/22/2017 1:00:00 AM,20.67,20.78,0.15,-0.26
11/22/2017 2:00:00 AM,20.56,20.62,0.19,-0.25
11/22/2017 3:00:00 AM,20.74,20.72,0.25,-0.23
11/22/2017 4:00:00 AM,20.98,21.01,0.27,-0.3
11/22/2017 5:00:00 AM,23.73,23.94,0.3,-0.51
11/22/2017 6:00:00 AM,32.3,32.06,1.11,-0.87
11/22/2017 7:00:00 AM,32.97,32.53,1.34,-0.9
11/22/2017 8:00:00 AM,30.64,30.79,0.63,-0.78
11/22/2017 9:00:00 AM,29.39,29.66,0.51,-0.78
11/22/2017 10:00:00 AM,29.81,29.99,0.56,-0.74
11/22/2017 11:00:00 AM,28.81,29.14,0.39,-0.72
11/22/2017 12:00:00 PM,27.06,27.4,0.22,-0.56
11/22/2017 1:00:00 PM,26.52,26.91,0.13,-0.52
11/22/2017 2:00:00 PM,25.43,25.74,0.12,-0.43
11/22/2017 3:00:00 PM,25.42,25.76,0.11,-0.45
11/22/2017 4:00:00 PM,27.85,28.5,0.04,-0.69
11/22/2017 5:00:00 PM,35.91,36.98,-0.03,-1.04
11/22/2017 6:00:00 PM,35.43,36.24,0.09,-0.9
11/22/2017 7:00:00 PM,33.88,34.64,0.12,-0.88
11/22/2017 8:00:00 PM,33.53,34.15,0.21,-0.83
11/22/2017 9:00:00 PM,30.55,30.97,0.14,-0.56
11/22/2017 10:00:00 PM,25.7,26.04,0.05,-0.39
11/22/2017 11:00:00 PM,23.75,23.97,0.02,-0.24
11/23/2017 12:00:00 AM,23.03,23,-0.02,0.05
11/23/2017 1:00:00 AM,22.26,22.23,0,0.03
11/23/2017 2:00:00 AM,21.84,21.69,0.05,0.1
11/23/2017 3:00:00 AM,21.84,21.64,0.11,0.09
11/23/2017 4:00:00 AM,21.85,21.72,0.12,0.01
11/23/2017 5:00:00 AM,22.68,22.87,0.13,-0.32
11/23/2017 6:00:00 AM,24.29,24.42,0.17,-0.3
11/23/2017 7:00:00 AM,25.62,25.94,0.06,-0.38
11/23/2017 8:00:00 AM,26.31,26.84,-0.12,-0.41
11/23/2017 9:00:00 AM,27.55,28.14,-0.08,-0.51
11/23/2017 10:00:00 AM,26.42,27.03,-0.08,-0.53
11/23/2017 11:00:00 AM,25.51,26.19,-0.12,-0.56
11/23/2017 12:00:00 PM,23.29,23.88,-0.09,-0.5
11/23/2017 1:00:00 PM,22.2,22.77,-0.08,-0.49
11/23/2017 2:00:00 PM,21.72,22.23,-0.06,-0.45
11/23/2017 3:00:00 PM,21.66,22.2,-0.06,-0.48
11/23/2017 4:00:00 PM,21.85,22.53,-0.05,-0.63
11/23/2017 5:00:00 PM,24.58,25.41,-0.09,-0.74
11/23/2017 6:00:00 PM,24.72,25.48,-0.09,-0.67
11/23/2017 7:00:00 PM,24.24,24.92,-0.08,-0.6
11/23/2017 8:00:00 PM,23.9,24.61,-0.06,-0.65
11/23/2017 9:00:00 PM,22.93,23.51,0,-0.58
11/23/2017 10:00:00 PM,22.46,23.02,0.01,-0.57
11/23/2017 11:00:00 PM,21.52,21.89,0.04,-0.41
11/24/2017 12:00:00 AM,21.33,21.45,0.13,-0.25
11/24/2017 1:00:00 AM,20.71,20.65,0.24,-0.18
11/24/2017 2:00:00 AM,20.42,20.21,0.32,-0.11
11/24/2017 3:00:00 AM,20.26,19.77,0.53,-0.04
11/24/2017 4:00:00 AM,20.89,20.36,0.68,-0.15
11/24/2017 5:00:00 AM,22.79,22.19,0.89,-0.29
11/24/2017 6:00:00 AM,25.62,24.84,1.19,-0.41
11/24/2017 7:00:00 AM,26.82,26.89,0.49,-0.56
11/24/2017 8:00:00 AM,25.14,25.44,0.39,-0.69
11/24/2017 9:00:00 AM,24.24,24.73,0.13,-0.62
11/24/2017 10:00:00 AM,23.08,23.49,0.15,-0.56
11/24/2017 11:00:00 AM,22.07,22.64,0.01,-0.58
11/24/2017 12:00:00 PM,20.78,21.06,0.12,-0.4
11/24/2017 1:00:00 PM,19.91,20.09,0.09,-0.27
11/24/2017 2:00:00 PM,19.92,20.03,0.1,-0.21
11/24/2017 3:00:00 PM,19.75,19.82,0.14,-0.21
11/24/2017 4:00:00 PM,20.66,20.82,0.15,-0.31
11/24/2017 5:00:00 PM,25.09,25.75,-0.1,-0.56
11/24/2017 6:00:00 PM,24.12,24.69,-0.09,-0.48
11/24/2017 7:00:00 PM,23.41,23.96,-0.09,-0.46
11/24/2017 8:00:00 PM,23.07,23.59,-0.06,-0.46
11/24/2017 9:00:00 PM,22.47,22.89,-0.02,-0.4
11/24/2017 10:00:00 PM,21.1,21.37,0.01,-0.28
11/24/2017 11:00:00 PM,19.81,19.97,0.04,-0.2
11/25/2017 12:00:00 AM,19.89,19.8,0.34,-0.25
11/25/2017 1:00:00 AM,19.66,19.22,0.62,-0.18
11/25/2017 2:00:00 AM,19.16,18.57,0.84,-0.25
11/25/2017 3:00:00 AM,18.95,18.18,0.98,-0.21
11/25/2017 4:00:00 AM,19.47,18.38,1.32,-0.23
11/25/2017 5:00:00 AM,20.27,19.66,0.96,-0.35
11/25/2017 6:00:00 AM,21.76,21.32,0.9,-0.46
11/25/2017 7:00:00 AM,22.88,23.06,0.34,-0.52
11/25/2017 8:00:00 AM,23.52,23.97,0.12,-0.57
11/25/2017 9:00:00 AM,23.33,23.93,-0.04,-0.56
11/25/2017 10:00:00 AM,22.74,23.22,-0.03,-0.45
11/25/2017 11:00:00 AM,22.16,22.56,0.08,-0.48
11/25/2017 12:00:00 PM,21.45,21.66,0.19,-0.4
11/25/2017 1:00:00 PM,20.63,20.82,0.16,-0.35
11/25/2017 2:00:00 PM,20.02,20.25,0.07,-0.3
11/25/2017 3:00:00 PM,20.03,20.26,0.11,-0.34
11/25/2017 4:00:00 PM,21.79,22.17,0.09,-0.47
11/25/2017 5:00:00 PM,25.96,26.76,-0.03,-0.77
11/25/2017 6:00:00 PM,23.96,24.51,0.03,-0.58
11/25/2017 7:00:00 PM,23.46,23.99,0.05,-0.58
11/25/2017 8:00:00 PM,23.01,23.44,0.12,-0.55
11/25/2017 9:00:00 PM,22.42,22.73,0.17,-0.48
11/25/2017 10:00:00 PM,21.14,21.48,0.02,-0.36
11/25/2017 11:00:00 PM,20.22,20.39,0.02,-0.19
11/26/2017 12:00:00 AM,20.18,20.39,0.08,-0.29
11/26/2017 1:00:00 AM,20.05,20.15,0.14,-0.24
11/26/2017 2:00:00 AM,20.27,20.24,0.2,-0.17
11/26/2017 3:00:00 AM,20.22,20.08,0.24,-0.1
11/26/2017 4:00:00 AM,20.2,20.16,0.26,-0.22
11/26/2017 5:00:00 AM,20.53,20.57,0.28,-0.32
11/26/2017 6:00:00 AM,21.61,21.52,0.45,-0.36
11/26/2017 7:00:00 AM,22.54,22.63,0.44,-0.53
11/26/2017 8:00:00 AM,23.2,23.68,0.15,-0.63
11/26/2017 9:00:00 AM,23.53,24.07,0.03,-0.57
11/26/2017 10:00:00 AM,23.12,23.63,-0.04,-0.47
11/26/2017 11:00:00 AM,22.99,23.47,-0.07,-0.41
11/26/2017 12:00:00 PM,22.64,23.03,-0.06,-0.33
11/26/2017 1:00:00 PM,22.3,22.63,-0.06,-0.27
11/26/2017 2:00:00 PM,21.91,22.21,-0.05,-0.25
11/26/2017 3:00:00 PM,22.09,22.41,-0.05,-0.27
11/26/2017 4:00:00 PM,23.97,24.55,-0.1,-0.48
11/26/2017 5:00:00 PM,31.42,33.05,-0.6,-1.03
11/26/2017 6:00:00 PM,29.53,30.77,-0.57,-0.67
11/26/2017 7:00:00 PM,29.96,31.16,-0.59,-0.61
11/26/2017 8:00:00 PM,30.02,30.96,-0.38,-0.56
11/26/2017 9:00:00 PM,25.97,26.53,-0.13,-0.43
11/26/2017 10:00:00 PM,23.18,23.65,-0.1,-0.37
11/26/2017 11:00:00 PM,21.7,21.92,-0.07,-0.15
11/27/2017 12:00:00 AM,22.08,22.21,-0.01,-0.12
11/27/2017 1:00:00 AM,21.84,21.75,0.05,0.04
11/27/2017 2:00:00 AM,21.86,21.57,0.07,0.22
11/27/2017 3:00:00 AM,22.09,21.75,0.1,0.24
11/27/2017 4:00:00 AM,22.57,22.28,0.12,0.17
11/27/2017 5:00:00 AM,26.54,26.6,-0.03,-0.03
11/27/2017 6:00:00 AM,37.34,37.4,-0.2,0.14
11/27/2017 7:00:00 AM,38.48,39.09,-0.39,-0.22
11/27/2017 8:00:00 AM,31.42,31.98,-0.11,-0.45
11/27/2017 9:00:00 AM,30.11,30.59,0.03,-0.51
11/27/2017 10:00:00 AM,28.78,29.12,0.13,-0.47
11/27/2017 11:00:00 AM,28.03,28.47,0.03,-0.47
11/27/2017 12:00:00 PM,26.66,27.19,-0.12,-0.41
11/27/2017 1:00:00 PM,25.63,26.06,-0.03,-0.4
11/27/2017 2:00:00 PM,24.58,24.96,-0.02,-0.36
11/27/2017 3:00:00 PM,24.82,25.2,0,-0.38
11/27/2017 4:00:00 PM,26.75,27.53,-0.07,-0.71
11/27/2017 5:00:00 PM,34.47,36.47,-0.74,-1.26
11/27/2017 6:00:00 PM,31.94,33.53,-0.51,-1.08
11/27/2017 7:00:00 PM,30.82,32.38,-0.54,-1.02
11/27/2017 8:00:00 PM,29.3,30.56,-0.35,-0.91
11/27/2017 9:00:00 PM,26.46,27.37,-0.15,-0.76
11/27/2017 10:00:00 PM,23.67,24.2,0,-0.53
11/27/2017 11:00:00 PM,22.35,22.68,0.07,-0.4
11/28/2017 12:00:00 AM,21.28,20.9,0.7,-0.32
11/28/2017 1:00:00 AM,21.25,20.65,0.83,-0.23
11/28/2017 2:00:00 AM,21.07,20.36,0.92,-0.21
11/28/2017 3:00:00 AM,21.15,20.18,1.19,-0.22
11/28/2017 4:00:00 AM,21.55,20.6,1.22,-0.27
11/28/2017 5:00:00 AM,23.52,23.13,1.04,-0.65
11/28/2017 6:00:00 AM,39.04,39.41,0.73,-1.1
11/28/2017 7:00:00 AM,36.87,37.42,0.37,-0.92
11/28/2017 8:00:00 AM,30.47,30.58,0.46,-0.57
11/28/2017 9:00:00 AM,26.58,26.8,0.18,-0.4
11/28/2017 10:00:00 AM,24.02,24.2,0.29,-0.47
11/28/2017 11:00:00 AM,23.21,23.33,0.25,-0.37
11/28/2017 12:00:00 PM,22.88,23.14,0.17,-0.43
11/28/2017 1:00:00 PM,22.68,22.89,0.19,-0.4
11/28/2017 2:00:00 PM,22.21,22.41,0.17,-0.37
11/28/2017 3:00:00 PM,22.51,22.77,0.17,-0.43
11/28/2017 4:00:00 PM,23.31,23.94,-0.01,-0.62
11/28/2017 5:00:00 PM,31.11,32.5,-0.3,-1.09
11/28/2017 6:00:00 PM,28.54,29.36,0.1,-0.92
11/28/2017 7:00:00 PM,27.14,27.8,0.11,-0.77
11/28/2017 8:00:00 PM,26.54,27.27,-0.02,-0.71
11/28/2017 9:00:00 PM,23.45,24,0.07,-0.62
11/28/2017 10:00:00 PM,22.04,22.51,0.02,-0.49
11/28/2017 11:00:00 PM,20.2,20.48,0.02,-0.3
11/29/2017 12:00:00 AM,20.04,20.27,0.04,-0.27
11/29/2017 1:00:00 AM,19.75,19.98,0.04,-0.27
11/29/2017 2:00:00 AM,19.61,19.77,0.05,-0.21
11/29/2017 3:00:00 AM,19.68,19.79,0.1,-0.21
11/29/2017 4:00:00 AM,20.01,20.15,0.11,-0.25
11/29/2017 5:00:00 AM,22.09,22.26,0.35,-0.52
11/29/2017 6:00:00 AM,29.69,30.02,0.39,-0.72
11/29/2017 7:00:00 AM,30.24,31,-0.13,-0.63
11/29/2017 8:00:00 AM,28.47,29.1,-0.08,-0.55
11/29/2017 9:00:00 AM,26.3,26.68,0.09,-0.47
11/29/2017 10:00:00 AM,25.33,25.54,0.12,-0.33
11/29/2017 11:00:00 AM,24.65,24.79,0.1,-0.24
11/29/2017 12:00:00 PM,24.4,24.48,0.14,-0.22
11/29/2017 1:00:00 PM,23.94,24.04,0.09,-0.19
11/29/2017 2:00:00 PM,23.4,23.58,0.09,-0.27
11/29/2017 3:00:00 PM,23.13,23.3,0.05,-0.22
11/29/2017 4:00:00 PM,25.08,25.55,-0.06,-0.41
11/29/2017 5:00:00 PM,32.51,33.74,-0.33,-0.9
11/29/2017 6:00:00 PM,32.54,33.17,-0.02,-0.61
11/29/2017 7:00:00 PM,32.68,33.38,-0.15,-0.55
11/29/2017 8:00:00 PM,31.15,31.78,-0.08,-0.55
11/29/2017 9:00:00 PM,26.94,27.25,0.05,-0.36
11/29/2017 10:00:00 PM,23.11,23.25,0.04,-0.18
11/29/2017 11:00:00 PM,22.13,22.02,0.07,0.04
11/30/2017 12:00:00 AM,21.71,21.52,0.13,0.06
11/30/2017 1:00:00 AM,21.43,21.07,0.33,0.03
11/30/2017 2:00:00 AM,21.15,20.73,0.36,0.06
11/30/2017 3:00:00 AM,21.4,20.66,0.65,0.09
11/30/2017 4:00:00 AM,21.92,21.22,0.65,0.05
11/30/2017 5:00:00 AM,24.2,23.87,0.6,-0.27
11/30/2017 6:00:00 AM,32.09,31.97,0.84,-0.72
11/30/2017 7:00:00 AM,31.96,32.73,0.03,-0.8
