,time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind
1942,12/20/2017 9:00:00 PM,32780.9,30920.0,3126.4,4.6,35485.0,213.5,35.3,679.3,0.0,0.0,2197.7
1943,12/20/2017 10:00:00 PM,32775.2,28206.7,375.8,3.2,35496.6,216.5,34.9,667.4,0.0,0.0,2149.8
1944,12/20/2017 11:00:00 PM,32108.9,25446.2,374.2,3.1,35484.2,218.8,34.5,669.3,0.0,0.0,2189.3
1945,12/21/2017 12:00:00 AM,30096.5,24050.6,279.0,3.1,35464.7,217.7,34.8,680.2,0.0,0.0,2036.4
1946,12/21/2017 1:00:00 AM,28707.4,23377.7,276.4,3.1,35463.4,218.6,34.5,692.3,0.0,0.0,1875.0
1947,12/21/2017 2:00:00 AM,27473.1,23157.9,277.4,3.2,35474.8,218.7,36.3,693.1,0.0,0.0,2090.9
1948,12/21/2017 3:00:00 AM,27455.2,23461.9,278.7,3.2,35502.0,222.3,35.8,674.3,0.0,0.0,2293.8
1949,12/21/2017 4:00:00 AM,28727.7,23779.2,278.7,3.2,35491.3,222.1,34.7,641.8,0.0,0.0,2598.8
1950,12/21/2017 5:00:00 AM,28859.3,24859.9,1133.0,3.2,35486.7,224.6,36.7,688.3,0.0,0.0,2518.0
1951,12/21/2017 6:00:00 AM,30190.4,29010.4,3686.1,4.7,35475.1,473.1,37.0,693.3,0.0,0.0,2507.3
1952,12/21/2017 7:00:00 AM,32548.1,31606.3,4986.0,4.7,35472.0,509.6,38.7,683.6,0.0,0.0,2716.9
1953,12/21/2017 8:00:00 AM,32953.1,32319.2,4162.0,4.8,35477.2,480.1,70.8,702.9,103.0,0.0,2701.6
1954,12/21/2017 9:00:00 AM,32867.5,31409.3,2420.9,4.7,35491.0,470.5,114.6,693.3,402.0,0.0,2330.0
1955,12/21/2017 10:00:00 AM,32175.9,30001.7,1363.9,4.7,35478.5,555.5,110.1,695.3,500.3,0.0,1942.4
1956,12/21/2017 11:00:00 AM,32219.2,28707.6,868.4,4.7,35481.2,220.2,106.4,697.3,513.0,0.0,1580.8
1957,12/21/2017 12:00:00 PM,31465.6,27857.5,366.3,4.7,35469.3,218.0,105.0,689.3,521.2,0.0,1026.3
1958,12/21/2017 1:00:00 PM,31409.3,27720.9,400.1,4.7,35478.8,219.6,107.9,683.0,479.4,0.0,715.7
1959,12/21/2017 2:00:00 PM,31034.0,26973.3,391.2,4.7,35473.4,254.4,112.3,688.1,407.9,0.0,465.3
1960,12/21/2017 3:00:00 PM,31329.5,27168.8,512.6,4.7,35239.4,254.3,103.6,684.3,225.0,0.0,598.9
1961,12/21/2017 4:00:00 PM,31851.3,28025.1,1256.0,4.7,34776.2,214.8,51.3,679.5,24.1,0.0,1201.3
1962,12/21/2017 5:00:00 PM,33116.4,30612.4,4811.3,4.7,34778.6,211.9,39.9,676.8,0.0,0.0,1746.1
1963,12/21/2017 6:00:00 PM,33520.7,32387.3,3891.4,4.7,34778.1,210.9,38.4,675.1,4.1,0.0,2149.7
1964,12/21/2017 7:00:00 PM,33561.4,32071.6,3980.5,4.6,34775.9,207.4,38.2,661.4,0.0,0.0,2003.5
1965,12/21/2017 8:00:00 PM,33792.7,32056.3,2408.2,4.7,34877.8,209.9,36.2,666.0,0.0,0.0,1926.7
1966,12/21/2017 9:00:00 PM,33972.3,31189.0,1022.7,4.7,34993.9,211.0,38.6,665.7,0.0,0.0,1795.8
1967,12/21/2017 10:00:00 PM,32554.0,28389.8,449.2,3.2,35132.0,212.7,38.7,679.7,0.0,0.0,1787.5
1968,12/21/2017 11:00:00 PM,31794.9,24818.9,398.7,3.3,35251.4,195.7,39.6,680.8,0.0,0.0,1572.4
1969,12/22/2017 12:00:00 AM,29968.1,23001.6,306.9,3.3,35385.8,159.4,37.9,673.4,0.0,0.0,1681.1
1970,12/22/2017 1:00:00 AM,28557.0,22567.0,306.3,3.2,35469.5,150.0,38.8,671.3,0.0,0.0,1586.4
1971,12/22/2017 2:00:00 AM,27268.2,22215.2,306.7,3.3,35472.8,207.1,39.8,676.5,0.0,0.0,1627.6
1972,12/22/2017 3:00:00 AM,26671.8,22608.0,313.6,3.3,35483.1,229.1,39.6,685.2,0.0,0.0,1507.5
1973,12/22/2017 4:00:00 AM,26221.2,23025.4,313.1,3.3,35488.0,228.7,39.3,683.2,0.0,0.0,1475.1
1974,12/22/2017 5:00:00 AM,26558.3,24383.2,316.8,3.3,35481.5,231.6,38.9,678.4,0.0,0.0,1514.9
1975,12/22/2017 6:00:00 AM,28646.7,25282.5,2534.9,4.7,35465.8,566.3,38.9,683.6,0.0,0.0,1571.0
1976,12/22/2017 7:00:00 AM,31874.8,26619.9,4060.1,4.6,35451.7,498.7,39.4,685.2,0.0,0.0,1865.8
1977,12/22/2017 8:00:00 AM,33012.2,26637.7,2889.2,4.7,35428.6,735.9,47.8,682.0,21.5,0.0,1685.9
1978,12/22/2017 9:00:00 AM,34021.1,27467.7,1510.3,4.7,35465.0,664.5,53.5,687.9,78.5,0.0,1589.7
1979,12/22/2017 10:00:00 AM,33844.1,27426.7,822.5,4.7,35447.4,662.6,58.4,674.4,120.6,0.0,1467.5
1980,12/22/2017 11:00:00 AM,33066.8,26944.4,388.5,4.7,35472.1,391.7,76.6,692.5,148.3,0.0,1405.2
1981,12/22/2017 12:00:00 PM,32201.8,26355.7,402.9,4.7,35418.4,398.1,78.4,669.4,152.4,0.0,1241.3
1982,12/22/2017 1:00:00 PM,31477.1,26372.9,388.7,4.7,35454.7,400.2,85.6,665.8,145.9,0.0,1159.6
1983,12/22/2017 2:00:00 PM,30867.7,26436.3,411.4,4.7,35484.0,371.3,53.7,677.6,146.6,0.0,919.2
1984,12/22/2017 3:00:00 PM,30717.8,26922.5,497.7,4.7,35459.3,321.1,50.6,684.6,43.3,0.0,748.3
1985,12/22/2017 4:00:00 PM,31517.8,27247.3,1331.1,4.7,35449.5,394.8,51.0,696.8,1.2,0.0,567.6
1986,12/22/2017 5:00:00 PM,32962.5,29907.1,2015.6,4.7,35461.9,264.0,43.4,681.4,0.0,0.0,629.5
1987,12/22/2017 6:00:00 PM,32241.1,29953.4,2048.0,4.7,35444.4,213.6,42.8,666.2,0.0,0.0,781.2
1988,12/22/2017 7:00:00 PM,32025.0,28661.5,1812.1,4.6,35454.7,214.3,44.1,685.9,0.0,0.0,735.1
1989,12/22/2017 8:00:00 PM,31242.8,28447.9,872.7,4.7,35453.1,213.8,41.8,673.4,0.0,0.0,772.0
1990,12/22/2017 9:00:00 PM,29139.0,27813.1,547.8,4.7,35443.3,215.3,41.6,674.3,0.0,0.0,1121.4
1991,12/22/2017 10:00:00 PM,28039.1,25358.7,362.4,3.3,35452.0,215.1,41.4,680.7,0.0,0.0,1243.0
1992,12/22/2017 11:00:00 PM,24422.3,22563.0,359.5,3.3,35476.2,216.9,41.0,665.8,0.0,0.0,1506.1
1993,12/23/2017 12:00:00 AM,22371.1,22366.2,360.7,3.3,35463.5,218.2,41.6,642.6,0.0,0.0,1516.2
1994,12/23/2017 1:00:00 AM,21544.0,20494.3,363.8,3.3,35468.9,223.5,43.1,627.8,0.0,0.0,1624.9
1995,12/23/2017 2:00:00 AM,20564.0,20516.3,357.7,3.3,35459.2,225.9,41.7,626.9,0.0,0.0,1656.9
1996,12/23/2017 3:00:00 AM,20572.1,20746.2,362.6,3.2,35464.1,231.3,40.9,627.0,0.0,0.0,1791.4
1997,12/23/2017 4:00:00 AM,20474.7,20301.7,362.0,3.3,35442.2,234.6,40.0,620.1,0.0,0.0,2315.8
1998,12/23/2017 5:00:00 AM,20945.5,21251.1,360.4,3.3,35477.8,229.6,41.7,620.0,0.0,0.0,2657.0
1999,12/23/2017 6:00:00 AM,21514.4,21434.7,735.2,3.3,35473.4,225.1,42.4,607.5,0.0,0.0,2134.5
2000,12/23/2017 7:00:00 AM,21687.0,21844.7,761.4,4.7,35463.6,225.6,42.7,611.6,0.0,0.0,2464.9
2001,12/23/2017 8:00:00 AM,23726.8,23622.0,806.6,4.7,35461.0,222.0,58.8,619.0,68.1,0.0,2552.6
2002,12/23/2017 9:00:00 AM,26084.6,23996.3,679.1,4.7,35450.6,223.3,70.4,602.9,83.2,0.0,2645.4
2003,12/23/2017 10:00:00 AM,28697.0,23173.2,509.3,4.7,35423.3,222.7,71.6,608.5,164.3,0.0,2639.2
2004,12/23/2017 11:00:00 AM,29151.7,22742.1,425.4,4.7,35417.7,220.2,76.2,609.9,148.0,0.0,2873.0
2005,12/23/2017 12:00:00 PM,29582.6,22763.7,437.6,4.7,35410.8,218.0,82.8,619.7,174.0,0.0,2433.5
2006,12/23/2017 1:00:00 PM,28136.6,21941.0,526.9,4.7,35399.9,217.2,90.9,607.1,157.1,0.0,3004.1
2007,12/23/2017 2:00:00 PM,27487.5,21731.0,617.1,4.7,35407.0,215.0,65.1,618.4,145.8,0.0,2948.3
2008,12/23/2017 3:00:00 PM,27189.5,21708.5,789.4,4.7,35393.6,213.9,74.9,614.5,83.5,0.0,3399.7
2009,12/23/2017 4:00:00 PM,26927.4,22593.6,853.8,4.7,35396.5,210.5,43.8,602.0,23.0,0.0,3558.0
2010,12/23/2017 5:00:00 PM,29366.9,24512.6,1341.9,4.7,35390.0,209.0,43.8,610.2,0.0,0.0,3157.6
2011,12/23/2017 6:00:00 PM,30972.7,24663.9,1485.8,4.7,35390.8,206.7,42.3,600.6,0.0,0.0,2306.9
2012,12/23/2017 7:00:00 PM,30884.1,24307.5,1389.2,4.7,35428.1,205.4,42.1,621.0,0.0,0.0,2450.6
2013,12/23/2017 8:00:00 PM,30813.5,24312.3,1128.5,4.7,35449.6,204.9,41.0,615.8,0.0,0.0,2265.3
2014,12/23/2017 9:00:00 PM,29894.7,24174.9,627.5,4.7,35470.1,210.6,40.3,613.4,0.0,0.0,1996.5
2015,12/23/2017 10:00:00 PM,28584.3,23203.0,529.7,4.7,35462.9,211.6,38.7,612.8,0.0,0.0,1643.6
2016,12/23/2017 11:00:00 PM,27620.4,20867.5,518.7,3.2,35489.0,211.8,40.8,630.6,0.0,0.0,1016.0
2017,12/24/2017 12:00:00 AM,24306.8,19412.1,424.0,3.2,35461.7,213.5,39.0,616.9,0.0,0.0,919.9
2018,12/24/2017 1:00:00 AM,23374.5,19671.9,430.5,3.2,35508.2,213.9,40.5,611.1,0.0,0.0,695.9
2019,12/24/2017 2:00:00 AM,22236.7,19319.3,431.0,3.3,35496.1,217.6,39.6,611.6,0.0,0.0,994.1
2020,12/24/2017 3:00:00 AM,21989.8,19280.6,426.8,3.2,35493.3,219.9,39.6,622.8,0.0,0.0,831.4
2021,12/24/2017 4:00:00 AM,21536.3,19505.8,424.3,3.2,35512.8,219.6,37.9,608.2,0.0,0.0,524.4
2022,12/24/2017 5:00:00 AM,21878.4,20145.7,426.2,3.2,35501.4,216.4,43.3,616.1,0.0,0.0,460.0
2023,12/24/2017 6:00:00 AM,22908.1,21540.0,888.8,3.3,35505.8,215.9,39.8,613.2,0.0,0.0,442.3
2024,12/24/2017 7:00:00 AM,24213.0,22363.5,950.0,4.7,35498.4,217.5,40.4,609.2,0.0,0.0,521.4
2025,12/24/2017 8:00:00 AM,25734.9,23305.9,968.1,4.7,35493.7,214.6,36.3,623.0,14.5,0.0,515.9
2026,12/24/2017 9:00:00 AM,26811.8,24091.7,983.6,4.7,35506.3,214.1,32.6,607.9,90.2,0.0,365.3
2027,12/24/2017 10:00:00 AM,28858.6,24231.2,800.7,4.7,35253.7,215.6,49.6,607.2,147.2,0.0,267.5
2028,12/24/2017 11:00:00 AM,29024.4,23921.7,662.0,3.8,35317.3,212.7,54.1,616.6,196.3,0.0,250.3
2029,12/24/2017 12:00:00 PM,28465.6,23601.8,581.7,4.7,35383.0,213.5,47.3,607.6,130.5,0.0,535.2
2030,12/24/2017 1:00:00 PM,27732.1,23530.8,572.8,4.7,35388.2,212.0,47.4,616.3,109.9,0.0,1129.9
2031,12/24/2017 2:00:00 PM,27023.4,23230.0,629.8,4.7,35387.6,208.5,40.5,612.8,54.5,0.0,1875.1
2032,12/24/2017 3:00:00 PM,26509.3,22649.3,651.4,4.7,35419.7,211.1,41.9,609.2,13.0,0.0,2863.9
2033,12/24/2017 4:00:00 PM,26347.8,23323.4,1164.4,4.7,35422.2,212.3,34.9,586.6,0.0,0.0,3632.9
2034,12/24/2017 5:00:00 PM,27880.7,26189.2,1669.2,4.7,35427.3,213.1,43.0,587.5,0.0,0.0,4171.2
2035,12/24/2017 6:00:00 PM,27264.2,25480.0,1689.2,4.7,35459.6,211.4,38.1,585.3,0.0,0.0,4647.2
2036,12/24/2017 7:00:00 PM,26137.5,24947.2,1888.3,4.7,35477.3,209.7,37.9,604.5,0.0,0.0,4962.8
2037,12/24/2017 8:00:00 PM,25179.1,24614.1,1412.5,4.7,35507.2,207.9,37.5,601.6,0.0,0.0,5169.8
2038,12/24/2017 9:00:00 PM,25217.5,24476.3,881.5,4.7,35516.7,210.1,36.9,606.4,0.0,0.0,5025.6
2039,12/24/2017 10:00:00 PM,24894.5,23301.8,535.2,4.7,35519.1,211.0,36.8,602.7,0.0,0.0,5136.2
2040,12/24/2017 11:00:00 PM,24535.5,21257.9,438.5,3.2,35501.6,212.5,37.9,592.6,0.0,0.0,5545.8
2041,12/25/2017 12:00:00 AM,23112.0,19945.3,439.2,3.1,35527.6,214.7,36.8,599.4,0.0,0.0,5799.5
2042,12/25/2017 1:00:00 AM,21796.4,19546.1,439.4,3.2,35500.7,217.9,38.8,607.2,0.0,0.0,5934.0
2043,12/25/2017 2:00:00 AM,21258.4,19385.7,438.3,3.2,35507.2,219.1,36.7,618.3,0.0,0.0,5842.5
2044,12/25/2017 3:00:00 AM,20966.1,18704.0,436.0,3.2,35531.7,221.3,36.3,611.4,0.0,0.0,5777.1
2045,12/25/2017 4:00:00 AM,20515.4,18972.3,603.8,3.1,35521.8,226.0,35.9,618.1,0.0,0.0,6025.2
2046,12/25/2017 5:00:00 AM,21004.1,20835.8,673.2,3.2,35511.3,223.8,33.0,627.7,0.0,0.0,6385.9
2047,12/25/2017 6:00:00 AM,22843.7,21259.4,1131.5,3.2,35513.9,222.2,36.5,633.8,0.0,0.0,6615.3
2048,12/25/2017 7:00:00 AM,25067.9,22725.0,1115.4,4.7,35516.8,222.3,38.0,631.2,0.0,0.0,6514.8
2049,12/25/2017 8:00:00 AM,26759.5,22624.3,1248.8,4.7,35530.1,219.5,87.7,621.4,135.4,0.0,6434.8
2050,12/25/2017 9:00:00 AM,27368.6,23316.5,1258.7,4.7,35552.6,219.2,111.2,613.9,310.2,0.0,6225.2
2051,12/25/2017 10:00:00 AM,28093.6,23724.9,982.7,4.7,35544.8,216.7,69.6,621.8,398.0,0.0,5919.9
2052,12/25/2017 11:00:00 AM,29176.7,23517.2,682.9,4.8,35546.9,218.8,60.3,628.8,383.1,0.0,5392.8
2053,12/25/2017 12:00:00 PM,28589.2,23046.5,550.9,4.7,35546.4,217.5,62.1,633.7,420.9,0.0,5067.7
2054,12/25/2017 1:00:00 PM,27469.9,22710.5,543.5,4.7,35555.1,213.0,64.5,632.3,358.2,0.0,5146.4
2055,12/25/2017 2:00:00 PM,26429.3,22491.7,583.8,4.7,35550.7,212.1,46.3,615.6,256.6,0.0,5602.3
2056,12/25/2017 3:00:00 PM,26274.6,23165.7,571.2,4.7,35540.1,211.6,41.2,617.5,111.5,0.0,5765.0
2057,12/25/2017 4:00:00 PM,26404.2,23897.2,2145.8,4.7,35554.7,212.2,37.8,626.0,17.0,0.0,5638.3
2058,12/25/2017 5:00:00 PM,29625.1,25798.5,3462.4,4.7,35553.3,209.9,37.3,632.3,6.4,0.0,4796.3
2059,12/25/2017 6:00:00 PM,32090.3,26169.9,3404.6,4.7,35546.7,207.2,35.9,625.0,6.4,0.0,4395.8
2060,12/25/2017 7:00:00 PM,31434.2,25986.0,4731.0,4.7,35538.4,207.9,35.8,612.3,6.4,0.0,4549.3
2061,12/25/2017 8:00:00 PM,32328.4,26122.2,4015.2,4.7,35528.4,206.7,37.1,642.8,6.4,0.0,4353.7
2062,12/25/2017 9:00:00 PM,33235.5,26097.8,2308.5,4.7,35540.4,209.3,43.0,638.9,6.4,0.0,4397.2
2063,12/25/2017 10:00:00 PM,32880.9,25206.8,1439.7,4.7,35545.8,210.2,38.9,632.5,6.4,0.0,4271.0
2064,12/25/2017 11:00:00 PM,32158.2,23747.3,392.6,3.2,35548.1,213.0,38.7,639.7,6.4,0.0,4219.6
2065,12/26/2017 12:00:00 AM,30508.1,23178.7,377.5,3.2,35564.4,213.1,39.6,636.7,6.4,0.0,4084.7
2066,12/26/2017 1:00:00 AM,29737.6,23536.2,375.8,3.2,35560.2,214.1,40.4,646.3,6.4,0.0,3870.2
2067,12/26/2017 2:00:00 AM,29072.9,23858.4,374.6,3.2,35545.8,215.1,39.3,625.6,6.4,0.0,3429.5
2068,12/26/2017 3:00:00 AM,29941.2,23501.6,373.1,3.2,35570.4,218.6,38.1,625.4,6.4,0.0,3284.6
2069,12/26/2017 4:00:00 AM,30575.2,23729.0,371.7,3.1,35558.4,220.1,37.4,626.7,6.4,0.0,3141.5
2070,12/26/2017 5:00:00 AM,30081.5,24511.6,665.5,3.2,35552.3,218.5,38.2,618.2,6.4,0.0,3195.4
2071,12/26/2017 6:00:00 AM,31225.4,27358.5,2064.5,4.7,35569.0,215.8,39.0,608.9,6.4,0.0,2650.2
2072,12/26/2017 7:00:00 AM,33731.2,28807.2,3473.0,4.7,35557.3,216.9,38.7,631.4,6.4,0.0,2233.4
2073,12/26/2017 8:00:00 AM,35063.4,29408.2,3105.6,4.7,35406.0,220.0,50.7,649.1,130.0,0.0,2071.2
2074,12/26/2017 9:00:00 AM,36546.5,30399.0,2653.6,4.6,35113.1,218.6,122.3,628.4,293.4,0.0,1897.9
2075,12/26/2017 10:00:00 AM,37605.0,29724.6,1809.7,4.6,35071.5,220.3,89.5,607.8,337.9,0.0,1669.4
2076,12/26/2017 11:00:00 AM,37512.4,28437.2,748.8,4.7,35273.8,216.4,88.4,655.8,377.2,0.0,1720.4
2077,12/26/2017 12:00:00 PM,37404.0,27408.6,489.8,4.7,35261.4,216.1,109.7,653.4,509.5,0.0,1675.8
2078,12/26/2017 1:00:00 PM,36927.8,27681.0,483.4,4.7,35277.4,212.8,98.7,634.8,497.0,0.0,1749.4
2079,12/26/2017 2:00:00 PM,37301.3,26888.6,450.1,4.6,35284.3,218.5,119.0,659.8,428.2,0.0,1693.0
2080,12/26/2017 3:00:00 PM,37539.9,27012.5,774.4,4.7,35259.1,219.7,51.2,666.1,250.0,0.0,1636.6
2081,12/26/2017 4:00:00 PM,37501.1,28176.0,1749.3,4.7,35417.5,219.6,49.2,664.5,19.1,0.0,1408.1
2082,12/26/2017 5:00:00 PM,38420.1,30293.4,5883.3,4.7,35428.6,219.6,39.0,684.0,6.4,0.0,1263.9
2083,12/26/2017 6:00:00 PM,38539.0,34537.6,4341.2,4.7,35452.1,217.5,38.9,682.9,6.4,0.0,1270.9
2084,12/26/2017 7:00:00 PM,37988.5,33512.4,5130.7,4.7,35484.6,217.0,40.6,678.8,6.4,0.0,1454.8
2085,12/26/2017 8:00:00 PM,38940.9,31588.9,4380.9,4.7,35498.7,214.2,44.7,679.5,6.4,0.0,1611.4
2086,12/26/2017 9:00:00 PM,39560.3,30658.7,2353.4,4.7,35525.2,213.9,42.0,688.0,6.4,0.0,1889.5
2087,12/26/2017 10:00:00 PM,38695.4,29214.2,384.8,3.3,35539.2,214.6,42.9,645.5,6.4,0.0,2177.4
2088,12/26/2017 11:00:00 PM,37751.5,26980.9,354.2,3.2,35546.7,214.6,39.5,668.3,6.4,0.0,2348.7
2089,12/27/2017 12:00:00 AM,37517.3,25694.1,369.6,3.2,35546.2,212.7,38.1,677.8,6.4,0.0,2352.6
2090,12/27/2017 1:00:00 AM,36412.8,24857.2,369.0,3.2,35526.7,213.6,40.3,675.4,6.4,0.0,2416.2
2091,12/27/2017 2:00:00 AM,36326.6,24659.0,365.8,3.3,35538.2,219.3,38.4,657.8,6.4,0.0,2417.1
2092,12/27/2017 3:00:00 AM,36772.3,25052.6,357.4,3.3,35543.2,221.5,33.3,668.3,6.4,0.0,2161.1
2093,12/27/2017 4:00:00 AM,37306.3,25163.3,358.3,3.3,35568.9,225.3,34.3,668.6,6.4,0.0,1944.0
2094,12/27/2017 5:00:00 AM,39162.0,25922.2,378.0,4.7,35567.3,225.7,36.0,678.1,6.4,0.0,1837.2
2095,12/27/2017 6:00:00 AM,40036.5,29022.7,1769.5,4.7,35561.1,223.9,35.1,667.6,6.4,0.0,1588.7
2096,12/27/2017 7:00:00 AM,40998.4,32303.9,2123.7,183.7,35555.9,222.3,36.9,668.4,6.4,0.0,1353.2
2097,12/27/2017 8:00:00 AM,42135.2,32213.8,3119.0,165.2,35545.3,221.2,37.3,676.3,12.3,0.0,1223.3
2098,12/27/2017 9:00:00 AM,42274.7,32359.6,3109.3,177.4,35564.7,321.8,41.6,683.1,66.7,0.0,920.0
2099,12/27/2017 10:00:00 AM,42975.5,31962.8,2441.1,181.3,35563.2,349.7,42.4,680.4,131.6,0.0,608.4
2100,12/27/2017 11:00:00 AM,43132.6,31387.7,1454.8,145.7,35540.8,675.4,48.5,674.8,254.8,0.0,610.5
2101,12/27/2017 12:00:00 PM,43690.5,29836.2,878.5,181.9,35546.2,696.4,60.1,681.1,337.5,0.0,730.7
2102,12/27/2017 1:00:00 PM,43951.8,29101.6,498.3,4.7,35543.0,624.8,80.6,675.3,352.7,0.0,1123.2
2103,12/27/2017 2:00:00 PM,43310.7,28847.4,690.8,4.7,35551.9,639.8,82.8,682.1,284.8,0.0,1267.2
2104,12/27/2017 3:00:00 PM,43978.6,29332.3,843.7,4.7,35541.1,621.2,110.1,679.3,140.9,0.0,1287.7
2105,12/27/2017 4:00:00 PM,43375.1,30652.9,1525.0,8.7,35531.8,890.3,47.5,673.1,21.9,0.0,1116.2
2106,12/27/2017 5:00:00 PM,43516.4,34656.5,5270.5,182.2,35512.6,1017.1,35.1,683.1,6.4,0.0,1134.3
2107,12/27/2017 6:00:00 PM,44375.0,35208.9,5732.5,186.4,35533.9,908.7,35.2,700.4,6.4,0.0,1184.4
2108,12/27/2017 7:00:00 PM,45130.4,34520.0,6236.3,195.9,35534.7,394.8,37.9,693.1,6.4,0.0,1234.3
2109,12/27/2017 8:00:00 PM,45069.9,33949.0,5531.7,195.7,35540.2,490.9,36.7,689.6,6.4,0.0,1322.5
2110,12/27/2017 9:00:00 PM,45217.2,33585.9,3608.7,195.9,35537.1,490.3,36.7,692.4,6.4,0.0,1312.9
2111,12/27/2017 10:00:00 PM,44943.5,31095.4,2933.4,196.3,35559.4,501.0,36.3,681.7,6.4,0.0,1200.1
2112,12/27/2017 11:00:00 PM,44962.9,29287.4,1689.7,10.0,35551.7,515.9,37.6,690.9,6.4,0.0,1032.1
2113,12/28/2017 12:00:00 AM,44794.5,26795.7,1032.3,10.1,35567.7,458.2,35.7,694.8,6.4,0.0,774.8
2114,12/28/2017 1:00:00 AM,44990.6,25180.7,356.1,10.1,35567.2,849.3,41.0,703.7,6.4,0.0,764.0
2115,12/28/2017 2:00:00 AM,45830.9,25827.7,374.1,10.1,35545.8,1506.1,36.8,706.3,6.4,0.0,818.0
2116,12/28/2017 3:00:00 AM,46143.7,25835.9,555.0,10.1,35553.9,1210.7,37.6,685.7,6.4,0.0,740.2
2117,12/28/2017 4:00:00 AM,45908.9,25261.7,552.8,10.1,35547.7,1219.0,39.5,681.5,6.4,0.0,759.0
2118,12/28/2017 5:00:00 AM,46297.7,26335.4,1195.9,10.1,35562.2,1918.7,37.9,675.9,6.4,0.0,705.3
2119,12/28/2017 6:00:00 AM,45050.2,29246.2,2724.9,10.0,35544.9,3516.5,36.8,676.4,6.4,0.0,776.2
2120,12/28/2017 7:00:00 AM,45756.2,30808.6,4156.3,10.1,35558.0,4420.0,37.0,698.2,6.4,0.0,692.0
2121,12/28/2017 8:00:00 AM,46362.4,31665.4,3744.3,10.1,35571.0,4792.5,69.6,700.4,131.8,0.0,628.0
2122,12/28/2017 9:00:00 AM,46854.5,31596.0,2402.2,10.0,35575.6,4668.4,118.4,684.8,445.1,0.0,680.3
2123,12/28/2017 10:00:00 AM,47143.5,30926.5,2400.0,10.1,35571.5,4287.3,112.6,667.9,479.5,0.0,759.1
2124,12/28/2017 11:00:00 AM,47203.5,30433.4,960.8,10.1,35551.6,3720.8,104.5,692.8,545.8,0.0,769.5
2125,12/28/2017 12:00:00 PM,47003.2,29938.8,786.7,10.1,35551.1,2438.3,100.6,694.8,531.4,0.0,936.4
2126,12/28/2017 1:00:00 PM,47088.2,28558.5,660.6,4.7,35534.2,2625.3,105.9,703.8,518.3,0.0,933.5
2127,12/28/2017 2:00:00 PM,46628.1,27917.0,821.2,10.1,35543.6,2548.3,111.6,678.2,462.7,0.0,887.4
2128,12/28/2017 3:00:00 PM,46572.0,28051.2,875.2,10.0,35536.5,2771.3,110.8,694.5,268.3,0.0,820.0
2129,12/28/2017 4:00:00 PM,46996.2,29742.5,1407.9,10.1,35543.8,3234.9,49.7,689.7,46.3,0.0,524.1
2130,12/28/2017 5:00:00 PM,47057.3,34076.8,2756.5,10.1,35523.0,4526.5,36.8,674.9,6.4,0.0,449.1
2131,12/28/2017 6:00:00 PM,47275.1,34780.9,3321.5,10.1,35533.7,4789.1,36.3,709.6,6.4,0.0,449.6
2132,12/28/2017 7:00:00 PM,47048.3,37295.5,3514.9,10.0,35541.0,3246.5,37.7,720.5,6.4,0.0,505.6
2133,12/28/2017 8:00:00 PM,46900.3,36618.7,2700.8,9.9,35547.4,3418.6,36.9,712.8,6.4,0.0,534.8
2134,12/28/2017 9:00:00 PM,47113.1,34833.9,2721.0,10.1,35533.1,2188.0,37.1,718.3,6.4,0.0,650.7
2135,12/28/2017 10:00:00 PM,46828.5,31586.2,1465.0,10.0,35539.0,1950.0,36.7,702.6,6.4,0.0,753.3
2136,12/28/2017 11:00:00 PM,46596.8,28099.2,1206.2,10.2,35538.8,1907.8,37.9,722.9,6.4,0.0,910.6
2137,12/29/2017 12:00:00 AM,45771.3,25248.9,719.1,698.4,35528.3,764.5,39.0,725.5,6.4,0.0,1186.9
2138,12/29/2017 1:00:00 AM,45625.5,25066.2,549.7,699.5,35538.8,460.2,40.9,705.6,6.4,0.0,1383.1
2139,12/29/2017 2:00:00 AM,44924.7,23545.8,582.5,349.9,35542.0,814.2,39.8,708.0,6.4,0.0,1681.8
2140,12/29/2017 3:00:00 AM,44184.6,24431.0,541.9,255.0,35524.9,467.6,39.8,697.7,6.4,0.0,1681.3
2141,12/29/2017 4:00:00 AM,44880.7,24904.4,546.9,1.7,35528.5,469.4,41.5,693.8,6.4,0.0,1744.1
2142,12/29/2017 5:00:00 AM,44873.0,24647.5,369.3,5.0,35544.6,2114.7,42.7,693.1,6.4,0.0,1667.4
2143,12/29/2017 6:00:00 AM,44884.4,25744.9,2016.5,10.0,35551.1,3362.9,44.5,706.7,6.4,0.0,1649.7
2144,12/29/2017 7:00:00 AM,46536.1,27992.1,2841.1,4.7,35532.9,2744.9,44.5,695.5,6.4,0.0,1635.8
2145,12/29/2017 8:00:00 AM,46841.1,29480.8,2907.3,10.0,35519.1,2195.2,92.0,704.4,81.5,0.0,1486.3
2146,12/29/2017 9:00:00 AM,47123.8,29474.2,1742.4,10.0,35498.6,1722.2,95.9,714.5,327.3,0.0,1421.1
2147,12/29/2017 10:00:00 AM,46911.1,26924.1,1811.6,10.1,35528.1,1667.2,72.5,738.7,476.7,0.0,1454.8
2148,12/29/2017 11:00:00 AM,47458.5,26518.3,674.5,10.1,35527.5,947.9,115.4,733.3,455.6,0.0,1399.5
