datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,prelim_load_avg_hourly
11/25/2017 3:00:00 AM,11/24/2017 10:00:00 PM,11/25/2017 4:00:00 AM,11/24/2017 11:00:00 PM,DAY,1664.2
11/25/2017 4:00:00 AM,11/24/2017 11:00:00 PM,11/25/2017 5:00:00 AM,11/25/2017 12:00:00 AM,DAY,1584.7
11/25/2017 5:00:00 AM,11/25/2017 12:00:00 AM,11/25/2017 6:00:00 AM,11/25/2017 1:00:00 AM,DAY,1513.3
11/25/2017 6:00:00 AM,11/25/2017 1:00:00 AM,11/25/2017 7:00:00 AM,11/25/2017 2:00:00 AM,DAY,1464.3
11/25/2017 7:00:00 AM,11/25/2017 2:00:00 AM,11/25/2017 8:00:00 AM,11/25/2017 3:00:00 AM,DAY,1438.4
11/25/2017 8:00:00 AM,11/25/2017 3:00:00 AM,11/25/2017 9:00:00 AM,11/25/2017 4:00:00 AM,DAY,1422.7
11/25/2017 9:00:00 AM,11/25/2017 4:00:00 AM,11/25/2017 10:00:00 AM,11/25/2017 5:00:00 AM,DAY,1429.5
11/25/2017 10:00:00 AM,11/25/2017 5:00:00 AM,11/25/2017 11:00:00 AM,11/25/2017 6:00:00 AM,DAY,1465.8
11/25/2017 11:00:00 AM,11/25/2017 6:00:00 AM,11/25/2017 12:00:00 PM,11/25/2017 7:00:00 AM,DAY,1537.7
11/25/2017 12:00:00 PM,11/25/2017 7:00:00 AM,11/25/2017 1:00:00 PM,11/25/2017 8:00:00 AM,DAY,1620.1
11/25/2017 1:00:00 PM,11/25/2017 8:00:00 AM,11/25/2017 2:00:00 PM,11/25/2017 9:00:00 AM,DAY,1687.5
11/25/2017 2:00:00 PM,11/25/2017 9:00:00 AM,11/25/2017 3:00:00 PM,11/25/2017 10:00:00 AM,DAY,1720.7
11/25/2017 3:00:00 PM,11/25/2017 10:00:00 AM,11/25/2017 4:00:00 PM,11/25/2017 11:00:00 AM,DAY,1730.0
11/25/2017 4:00:00 PM,11/25/2017 11:00:00 AM,11/25/2017 5:00:00 PM,11/25/2017 12:00:00 PM,DAY,1708.9
11/25/2017 5:00:00 PM,11/25/2017 12:00:00 PM,11/25/2017 6:00:00 PM,11/25/2017 1:00:00 PM,DAY,1659.4
11/25/2017 6:00:00 PM,11/25/2017 1:00:00 PM,11/25/2017 7:00:00 PM,11/25/2017 2:00:00 PM,DAY,1619.3
11/25/2017 7:00:00 PM,11/25/2017 2:00:00 PM,11/25/2017 8:00:00 PM,11/25/2017 3:00:00 PM,DAY,1592.7
11/25/2017 8:00:00 PM,11/25/2017 3:00:00 PM,11/25/2017 9:00:00 PM,11/25/2017 4:00:00 PM,DAY,1570.0
11/25/2017 9:00:00 PM,11/25/2017 4:00:00 PM,11/25/2017 10:00:00 PM,11/25/2017 5:00:00 PM,DAY,1606.5
11/25/2017 10:00:00 PM,11/25/2017 5:00:00 PM,11/25/2017 11:00:00 PM,11/25/2017 6:00:00 PM,DAY,1715.8
11/25/2017 11:00:00 PM,11/25/2017 6:00:00 PM,11/26/2017 12:00:00 AM,11/25/2017 7:00:00 PM,DAY,1777.4
11/26/2017 12:00:00 AM,11/25/2017 7:00:00 PM,11/26/2017 1:00:00 AM,11/25/2017 8:00:00 PM,DAY,1775.3
11/26/2017 1:00:00 AM,11/25/2017 8:00:00 PM,11/26/2017 2:00:00 AM,11/25/2017 9:00:00 PM,DAY,1767.2
11/26/2017 2:00:00 AM,11/25/2017 9:00:00 PM,11/26/2017 3:00:00 AM,11/25/2017 10:00:00 PM,DAY,1743.3
11/26/2017 3:00:00 AM,11/25/2017 10:00:00 PM,11/26/2017 4:00:00 AM,11/25/2017 11:00:00 PM,DAY,1692.9
11/26/2017 4:00:00 AM,11/25/2017 11:00:00 PM,11/26/2017 5:00:00 AM,11/26/2017 12:00:00 AM,DAY,1633.8
11/26/2017 5:00:00 AM,11/26/2017 12:00:00 AM,11/26/2017 6:00:00 AM,11/26/2017 1:00:00 AM,DAY,1587.0
11/26/2017 6:00:00 AM,11/26/2017 1:00:00 AM,11/26/2017 7:00:00 AM,11/26/2017 2:00:00 AM,DAY,1558.0
11/26/2017 7:00:00 AM,11/26/2017 2:00:00 AM,11/26/2017 8:00:00 AM,11/26/2017 3:00:00 AM,DAY,1555.0
11/26/2017 8:00:00 AM,11/26/2017 3:00:00 AM,11/26/2017 9:00:00 AM,11/26/2017 4:00:00 AM,DAY,1565.3
11/26/2017 9:00:00 AM,11/26/2017 4:00:00 AM,11/26/2017 10:00:00 AM,11/26/2017 5:00:00 AM,DAY,1591.7
11/26/2017 10:00:00 AM,11/26/2017 5:00:00 AM,11/26/2017 11:00:00 AM,11/26/2017 6:00:00 AM,DAY,1636.1
11/26/2017 11:00:00 AM,11/26/2017 6:00:00 AM,11/26/2017 12:00:00 PM,11/26/2017 7:00:00 AM,DAY,1706.1
11/26/2017 12:00:00 PM,11/26/2017 7:00:00 AM,11/26/2017 1:00:00 PM,11/26/2017 8:00:00 AM,DAY,1792.3
11/26/2017 1:00:00 PM,11/26/2017 8:00:00 AM,11/26/2017 2:00:00 PM,11/26/2017 9:00:00 AM,DAY,1844.7
11/26/2017 2:00:00 PM,11/26/2017 9:00:00 AM,11/26/2017 3:00:00 PM,11/26/2017 10:00:00 AM,DAY,1833.7
11/26/2017 3:00:00 PM,11/26/2017 10:00:00 AM,11/26/2017 4:00:00 PM,11/26/2017 11:00:00 AM,DAY,1806.2
11/26/2017 4:00:00 PM,11/26/2017 11:00:00 AM,11/26/2017 5:00:00 PM,11/26/2017 12:00:00 PM,DAY,1783.4
11/26/2017 5:00:00 PM,11/26/2017 12:00:00 PM,11/26/2017 6:00:00 PM,11/26/2017 1:00:00 PM,DAY,1764.9
11/26/2017 6:00:00 PM,11/26/2017 1:00:00 PM,11/26/2017 7:00:00 PM,11/26/2017 2:00:00 PM,DAY,1727.5
11/26/2017 7:00:00 PM,11/26/2017 2:00:00 PM,11/26/2017 8:00:00 PM,11/26/2017 3:00:00 PM,DAY,1696.1
11/26/2017 8:00:00 PM,11/26/2017 3:00:00 PM,11/26/2017 9:00:00 PM,11/26/2017 4:00:00 PM,DAY,1691.1
11/26/2017 9:00:00 PM,11/26/2017 4:00:00 PM,11/26/2017 10:00:00 PM,11/26/2017 5:00:00 PM,DAY,1742.1
11/26/2017 10:00:00 PM,11/26/2017 5:00:00 PM,11/26/2017 11:00:00 PM,11/26/2017 6:00:00 PM,DAY,1909.6
11/26/2017 11:00:00 PM,11/26/2017 6:00:00 PM,11/27/2017 12:00:00 AM,11/26/2017 7:00:00 PM,DAY,1995.7
11/27/2017 12:00:00 AM,11/26/2017 7:00:00 PM,11/27/2017 1:00:00 AM,11/26/2017 8:00:00 PM,DAY,1997.4
11/27/2017 1:00:00 AM,11/26/2017 8:00:00 PM,11/27/2017 2:00:00 AM,11/26/2017 9:00:00 PM,DAY,1992.5
11/27/2017 2:00:00 AM,11/26/2017 9:00:00 PM,11/27/2017 3:00:00 AM,11/26/2017 10:00:00 PM,DAY,1948.8
11/27/2017 3:00:00 AM,11/26/2017 10:00:00 PM,11/27/2017 4:00:00 AM,11/26/2017 11:00:00 PM,DAY,1877.2
11/27/2017 4:00:00 AM,11/26/2017 11:00:00 PM,11/27/2017 5:00:00 AM,11/27/2017 12:00:00 AM,DAY,1822.2
11/27/2017 5:00:00 AM,11/27/2017 12:00:00 AM,11/27/2017 6:00:00 AM,11/27/2017 1:00:00 AM,DAY,1774.9
11/27/2017 6:00:00 AM,11/27/2017 1:00:00 AM,11/27/2017 7:00:00 AM,11/27/2017 2:00:00 AM,DAY,1742.7
11/27/2017 7:00:00 AM,11/27/2017 2:00:00 AM,11/27/2017 8:00:00 AM,11/27/2017 3:00:00 AM,DAY,1734.6
11/27/2017 8:00:00 AM,11/27/2017 3:00:00 AM,11/27/2017 9:00:00 AM,11/27/2017 4:00:00 AM,DAY,1746.8
11/27/2017 9:00:00 AM,11/27/2017 4:00:00 AM,11/27/2017 10:00:00 AM,11/27/2017 5:00:00 AM,DAY,1797.7
11/27/2017 10:00:00 AM,11/27/2017 5:00:00 AM,11/27/2017 11:00:00 AM,11/27/2017 6:00:00 AM,DAY,1935.0
11/27/2017 11:00:00 AM,11/27/2017 6:00:00 AM,11/27/2017 12:00:00 PM,11/27/2017 7:00:00 AM,DAY,2146.4
11/27/2017 12:00:00 PM,11/27/2017 7:00:00 AM,11/27/2017 1:00:00 PM,11/27/2017 8:00:00 AM,DAY,2269.8
11/27/2017 1:00:00 PM,11/27/2017 8:00:00 AM,11/27/2017 2:00:00 PM,11/27/2017 9:00:00 AM,DAY,2253.8
11/27/2017 2:00:00 PM,11/27/2017 9:00:00 AM,11/27/2017 3:00:00 PM,11/27/2017 10:00:00 AM,DAY,2215.5
11/27/2017 3:00:00 PM,11/27/2017 10:00:00 AM,11/27/2017 4:00:00 PM,11/27/2017 11:00:00 AM,DAY,2190.6
11/27/2017 4:00:00 PM,11/27/2017 11:00:00 AM,11/27/2017 5:00:00 PM,11/27/2017 12:00:00 PM,DAY,2148.9
11/27/2017 5:00:00 PM,11/27/2017 12:00:00 PM,11/27/2017 6:00:00 PM,11/27/2017 1:00:00 PM,DAY,2120.4
11/27/2017 6:00:00 PM,11/27/2017 1:00:00 PM,11/27/2017 7:00:00 PM,11/27/2017 2:00:00 PM,DAY,2087.2
11/27/2017 7:00:00 PM,11/27/2017 2:00:00 PM,11/27/2017 8:00:00 PM,11/27/2017 3:00:00 PM,DAY,2058.9
11/27/2017 8:00:00 PM,11/27/2017 3:00:00 PM,11/27/2017 9:00:00 PM,11/27/2017 4:00:00 PM,DAY,2015.9
11/27/2017 9:00:00 PM,11/27/2017 4:00:00 PM,11/27/2017 10:00:00 PM,11/27/2017 5:00:00 PM,DAY,2024.8
11/27/2017 10:00:00 PM,11/27/2017 5:00:00 PM,11/27/2017 11:00:00 PM,11/27/2017 6:00:00 PM,DAY,2148.3
11/27/2017 11:00:00 PM,11/27/2017 6:00:00 PM,11/28/2017 12:00:00 AM,11/27/2017 7:00:00 PM,DAY,2207.5
11/28/2017 12:00:00 AM,11/27/2017 7:00:00 PM,11/28/2017 1:00:00 AM,11/27/2017 8:00:00 PM,DAY,2183.1
11/28/2017 1:00:00 AM,11/27/2017 8:00:00 PM,11/28/2017 2:00:00 AM,11/27/2017 9:00:00 PM,DAY,2146.8
11/28/2017 2:00:00 AM,11/27/2017 9:00:00 PM,11/28/2017 3:00:00 AM,11/27/2017 10:00:00 PM,DAY,2073.2
11/28/2017 3:00:00 AM,11/27/2017 10:00:00 PM,11/28/2017 4:00:00 AM,11/27/2017 11:00:00 PM,DAY,1953.7
11/28/2017 4:00:00 AM,11/27/2017 11:00:00 PM,11/28/2017 5:00:00 AM,11/28/2017 12:00:00 AM,DAY,1837.0
11/28/2017 5:00:00 AM,11/28/2017 12:00:00 AM,11/28/2017 6:00:00 AM,11/28/2017 1:00:00 AM,DAY,1763.9
11/28/2017 6:00:00 AM,11/28/2017 1:00:00 AM,11/28/2017 7:00:00 AM,11/28/2017 2:00:00 AM,DAY,1720.4
11/28/2017 7:00:00 AM,11/28/2017 2:00:00 AM,11/28/2017 8:00:00 AM,11/28/2017 3:00:00 AM,DAY,1698.7
11/28/2017 8:00:00 AM,11/28/2017 3:00:00 AM,11/28/2017 9:00:00 AM,11/28/2017 4:00:00 AM,DAY,1693.4
11/28/2017 9:00:00 AM,11/28/2017 4:00:00 AM,11/28/2017 10:00:00 AM,11/28/2017 5:00:00 AM,DAY,1738.1
11/28/2017 10:00:00 AM,11/28/2017 5:00:00 AM,11/28/2017 11:00:00 AM,11/28/2017 6:00:00 AM,DAY,1861.1
11/28/2017 11:00:00 AM,11/28/2017 6:00:00 AM,11/28/2017 12:00:00 PM,11/28/2017 7:00:00 AM,DAY,2074.6
11/28/2017 12:00:00 PM,11/28/2017 7:00:00 AM,11/28/2017 1:00:00 PM,11/28/2017 8:00:00 AM,DAY,2190.1
11/28/2017 1:00:00 PM,11/28/2017 8:00:00 AM,11/28/2017 2:00:00 PM,11/28/2017 9:00:00 AM,DAY,2175.8
11/28/2017 2:00:00 PM,11/28/2017 9:00:00 AM,11/28/2017 3:00:00 PM,11/28/2017 10:00:00 AM,DAY,2144.7
11/28/2017 3:00:00 PM,11/28/2017 10:00:00 AM,11/28/2017 4:00:00 PM,11/28/2017 11:00:00 AM,DAY,2129.0
11/28/2017 4:00:00 PM,11/28/2017 11:00:00 AM,11/28/2017 5:00:00 PM,11/28/2017 12:00:00 PM,DAY,2098.1
11/28/2017 5:00:00 PM,11/28/2017 12:00:00 PM,11/28/2017 6:00:00 PM,11/28/2017 1:00:00 PM,DAY,2079.0
11/28/2017 6:00:00 PM,11/28/2017 1:00:00 PM,11/28/2017 7:00:00 PM,11/28/2017 2:00:00 PM,DAY,2058.3
11/28/2017 7:00:00 PM,11/28/2017 2:00:00 PM,11/28/2017 8:00:00 PM,11/28/2017 3:00:00 PM,DAY,2026.6
11/28/2017 8:00:00 PM,11/28/2017 3:00:00 PM,11/28/2017 9:00:00 PM,11/28/2017 4:00:00 PM,DAY,1979.3
11/28/2017 9:00:00 PM,11/28/2017 4:00:00 PM,11/28/2017 10:00:00 PM,11/28/2017 5:00:00 PM,DAY,1983.0
11/28/2017 10:00:00 PM,11/28/2017 5:00:00 PM,11/28/2017 11:00:00 PM,11/28/2017 6:00:00 PM,DAY,2096.3
11/28/2017 11:00:00 PM,11/28/2017 6:00:00 PM,11/29/2017 12:00:00 AM,11/28/2017 7:00:00 PM,DAY,2169.9
11/29/2017 12:00:00 AM,11/28/2017 7:00:00 PM,11/29/2017 1:00:00 AM,11/28/2017 8:00:00 PM,DAY,2147.5
11/29/2017 1:00:00 AM,11/28/2017 8:00:00 PM,11/29/2017 2:00:00 AM,11/28/2017 9:00:00 PM,DAY,2112.8
11/29/2017 2:00:00 AM,11/28/2017 9:00:00 PM,11/29/2017 3:00:00 AM,11/28/2017 10:00:00 PM,DAY,2041.0
11/29/2017 3:00:00 AM,11/28/2017 10:00:00 PM,11/29/2017 4:00:00 AM,11/28/2017 11:00:00 PM,DAY,1915.3
11/29/2017 4:00:00 AM,11/28/2017 11:00:00 PM,11/29/2017 5:00:00 AM,11/29/2017 12:00:00 AM,DAY,1790.2
11/29/2017 5:00:00 AM,11/29/2017 12:00:00 AM,11/29/2017 6:00:00 AM,11/29/2017 1:00:00 AM,DAY,1711.3
11/29/2017 6:00:00 AM,11/29/2017 1:00:00 AM,11/29/2017 7:00:00 AM,11/29/2017 2:00:00 AM,DAY,1660.8
11/29/2017 7:00:00 AM,11/29/2017 2:00:00 AM,11/29/2017 8:00:00 AM,11/29/2017 3:00:00 AM,DAY,1624.5
11/29/2017 8:00:00 AM,11/29/2017 3:00:00 AM,11/29/2017 9:00:00 AM,11/29/2017 4:00:00 AM,DAY,1621.8
11/29/2017 9:00:00 AM,11/29/2017 4:00:00 AM,11/29/2017 10:00:00 AM,11/29/2017 5:00:00 AM,DAY,1661.7
11/29/2017 10:00:00 AM,11/29/2017 5:00:00 AM,11/29/2017 11:00:00 AM,11/29/2017 6:00:00 AM,DAY,1793.9
11/29/2017 11:00:00 AM,11/29/2017 6:00:00 AM,11/29/2017 12:00:00 PM,11/29/2017 7:00:00 AM,DAY,2017.0
11/29/2017 12:00:00 PM,11/29/2017 7:00:00 AM,11/29/2017 1:00:00 PM,11/29/2017 8:00:00 AM,DAY,2144.4
11/29/2017 1:00:00 PM,11/29/2017 8:00:00 AM,11/29/2017 2:00:00 PM,11/29/2017 9:00:00 AM,DAY,2138.0
11/29/2017 2:00:00 PM,11/29/2017 9:00:00 AM,11/29/2017 3:00:00 PM,11/29/2017 10:00:00 AM,DAY,2123.3
11/29/2017 3:00:00 PM,11/29/2017 10:00:00 AM,11/29/2017 4:00:00 PM,11/29/2017 11:00:00 AM,DAY,2106.4
11/29/2017 4:00:00 PM,11/29/2017 11:00:00 AM,11/29/2017 5:00:00 PM,11/29/2017 12:00:00 PM,DAY,2072.7
11/29/2017 5:00:00 PM,11/29/2017 12:00:00 PM,11/29/2017 6:00:00 PM,11/29/2017 1:00:00 PM,DAY,2057.7
11/29/2017 6:00:00 PM,11/29/2017 1:00:00 PM,11/29/2017 7:00:00 PM,11/29/2017 2:00:00 PM,DAY,2038.4
11/29/2017 7:00:00 PM,11/29/2017 2:00:00 PM,11/29/2017 8:00:00 PM,11/29/2017 3:00:00 PM,DAY,2009.1
11/29/2017 8:00:00 PM,11/29/2017 3:00:00 PM,11/29/2017 9:00:00 PM,11/29/2017 4:00:00 PM,DAY,1970.6
11/29/2017 9:00:00 PM,11/29/2017 4:00:00 PM,11/29/2017 10:00:00 PM,11/29/2017 5:00:00 PM,DAY,1998.1
11/29/2017 10:00:00 PM,11/29/2017 5:00:00 PM,11/29/2017 11:00:00 PM,11/29/2017 6:00:00 PM,DAY,2132.9
11/29/2017 11:00:00 PM,11/29/2017 6:00:00 PM,11/30/2017 12:00:00 AM,11/29/2017 7:00:00 PM,DAY,2196.6
11/30/2017 12:00:00 AM,11/29/2017 7:00:00 PM,11/30/2017 1:00:00 AM,11/29/2017 8:00:00 PM,DAY,2179.0
11/30/2017 1:00:00 AM,11/29/2017 8:00:00 PM,11/30/2017 2:00:00 AM,11/29/2017 9:00:00 PM,DAY,2151.4
11/30/2017 2:00:00 AM,11/29/2017 9:00:00 PM,11/30/2017 3:00:00 AM,11/29/2017 10:00:00 PM,DAY,2083.0
11/30/2017 3:00:00 AM,11/29/2017 10:00:00 PM,11/30/2017 4:00:00 AM,11/29/2017 11:00:00 PM,DAY,1959.0
11/30/2017 4:00:00 AM,11/29/2017 11:00:00 PM,11/30/2017 5:00:00 AM,11/30/2017 12:00:00 AM,DAY,1842.8
11/30/2017 5:00:00 AM,11/30/2017 12:00:00 AM,11/30/2017 6:00:00 AM,11/30/2017 1:00:00 AM,DAY,1770.9
11/30/2017 6:00:00 AM,11/30/2017 1:00:00 AM,11/30/2017 7:00:00 AM,11/30/2017 2:00:00 AM,DAY,1718.7
11/30/2017 7:00:00 AM,11/30/2017 2:00:00 AM,11/30/2017 8:00:00 AM,11/30/2017 3:00:00 AM,DAY,1683.2
11/30/2017 8:00:00 AM,11/30/2017 3:00:00 AM,11/30/2017 9:00:00 AM,11/30/2017 4:00:00 AM,DAY,1675.1
11/30/2017 9:00:00 AM,11/30/2017 4:00:00 AM,11/30/2017 10:00:00 AM,11/30/2017 5:00:00 AM,DAY,1713.7
11/30/2017 10:00:00 AM,11/30/2017 5:00:00 AM,11/30/2017 11:00:00 AM,11/30/2017 6:00:00 AM,DAY,1837.5
11/30/2017 11:00:00 AM,11/30/2017 6:00:00 AM,11/30/2017 12:00:00 PM,11/30/2017 7:00:00 AM,DAY,2045.2
11/30/2017 12:00:00 PM,11/30/2017 7:00:00 AM,11/30/2017 1:00:00 PM,11/30/2017 8:00:00 AM,DAY,2162.9
11/30/2017 1:00:00 PM,11/30/2017 8:00:00 AM,11/30/2017 2:00:00 PM,11/30/2017 9:00:00 AM,DAY,2166.4
11/30/2017 2:00:00 PM,11/30/2017 9:00:00 AM,11/30/2017 3:00:00 PM,11/30/2017 10:00:00 AM,DAY,2183.4
11/30/2017 3:00:00 PM,11/30/2017 10:00:00 AM,11/30/2017 4:00:00 PM,11/30/2017 11:00:00 AM,DAY,2198.7
11/30/2017 4:00:00 PM,11/30/2017 11:00:00 AM,11/30/2017 5:00:00 PM,11/30/2017 12:00:00 PM,DAY,2195.3
11/30/2017 5:00:00 PM,11/30/2017 12:00:00 PM,11/30/2017 6:00:00 PM,11/30/2017 1:00:00 PM,DAY,2197.8
11/30/2017 6:00:00 PM,11/30/2017 1:00:00 PM,11/30/2017 7:00:00 PM,11/30/2017 2:00:00 PM,DAY,2171.1
11/30/2017 7:00:00 PM,11/30/2017 2:00:00 PM,11/30/2017 8:00:00 PM,11/30/2017 3:00:00 PM,DAY,2130.1
11/30/2017 8:00:00 PM,11/30/2017 3:00:00 PM,11/30/2017 9:00:00 PM,11/30/2017 4:00:00 PM,DAY,2068.5
11/30/2017 9:00:00 PM,11/30/2017 4:00:00 PM,11/30/2017 10:00:00 PM,11/30/2017 5:00:00 PM,DAY,2075.6
11/30/2017 10:00:00 PM,11/30/2017 5:00:00 PM,11/30/2017 11:00:00 PM,11/30/2017 6:00:00 PM,DAY,2185.2
11/30/2017 11:00:00 PM,11/30/2017 6:00:00 PM,12/1/2017 12:00:00 AM,11/30/2017 7:00:00 PM,DAY,2254.7
12/1/2017 12:00:00 AM,11/30/2017 7:00:00 PM,12/1/2017 1:00:00 AM,11/30/2017 8:00:00 PM,DAY,2241.7
12/1/2017 1:00:00 AM,11/30/2017 8:00:00 PM,12/1/2017 2:00:00 AM,11/30/2017 9:00:00 PM,DAY,2229.2
12/1/2017 2:00:00 AM,11/30/2017 9:00:00 PM,12/1/2017 3:00:00 AM,11/30/2017 10:00:00 PM,DAY,2176.7
12/1/2017 3:00:00 AM,11/30/2017 10:00:00 PM,12/1/2017 4:00:00 AM,11/30/2017 11:00:00 PM,DAY,2075.3
12/1/2017 4:00:00 AM,11/30/2017 11:00:00 PM,12/1/2017 5:00:00 AM,12/1/2017 12:00:00 AM,DAY,1965.0
12/1/2017 5:00:00 AM,12/1/2017 12:00:00 AM,12/1/2017 6:00:00 AM,12/1/2017 1:00:00 AM,DAY,1894.5
12/1/2017 6:00:00 AM,12/1/2017 1:00:00 AM,12/1/2017 7:00:00 AM,12/1/2017 2:00:00 AM,DAY,1848.9
12/1/2017 7:00:00 AM,12/1/2017 2:00:00 AM,12/1/2017 8:00:00 AM,12/1/2017 3:00:00 AM,DAY,1833.0
12/1/2017 8:00:00 AM,12/1/2017 3:00:00 AM,12/1/2017 9:00:00 AM,12/1/2017 4:00:00 AM,DAY,1842.2
12/1/2017 9:00:00 AM,12/1/2017 4:00:00 AM,12/1/2017 10:00:00 AM,12/1/2017 5:00:00 AM,DAY,1896.4
12/1/2017 10:00:00 AM,12/1/2017 5:00:00 AM,12/1/2017 11:00:00 AM,12/1/2017 6:00:00 AM,DAY,2022.5
12/1/2017 11:00:00 AM,12/1/2017 6:00:00 AM,12/1/2017 12:00:00 PM,12/1/2017 7:00:00 AM,DAY,2238.3
12/1/2017 12:00:00 PM,12/1/2017 7:00:00 AM,12/1/2017 1:00:00 PM,12/1/2017 8:00:00 AM,DAY,2361.0
12/1/2017 1:00:00 PM,12/1/2017 8:00:00 AM,12/1/2017 2:00:00 PM,12/1/2017 9:00:00 AM,DAY,2339.3
12/1/2017 2:00:00 PM,12/1/2017 9:00:00 AM,12/1/2017 3:00:00 PM,12/1/2017 10:00:00 AM,DAY,2292.0
12/1/2017 3:00:00 PM,12/1/2017 10:00:00 AM,12/1/2017 4:00:00 PM,12/1/2017 11:00:00 AM,DAY,2225.3
12/1/2017 4:00:00 PM,12/1/2017 11:00:00 AM,12/1/2017 5:00:00 PM,12/1/2017 12:00:00 PM,DAY,2178.7
12/1/2017 5:00:00 PM,12/1/2017 12:00:00 PM,12/1/2017 6:00:00 PM,12/1/2017 1:00:00 PM,DAY,2114.8
12/1/2017 6:00:00 PM,12/1/2017 1:00:00 PM,12/1/2017 7:00:00 PM,12/1/2017 2:00:00 PM,DAY,2086.0
12/1/2017 7:00:00 PM,12/1/2017 2:00:00 PM,12/1/2017 8:00:00 PM,12/1/2017 3:00:00 PM,DAY,2043.8
12/1/2017 8:00:00 PM,12/1/2017 3:00:00 PM,12/1/2017 9:00:00 PM,12/1/2017 4:00:00 PM,DAY,1992.8
12/1/2017 9:00:00 PM,12/1/2017 4:00:00 PM,12/1/2017 10:00:00 PM,12/1/2017 5:00:00 PM,DAY,2012.9
12/1/2017 10:00:00 PM,12/1/2017 5:00:00 PM,12/1/2017 11:00:00 PM,12/1/2017 6:00:00 PM,DAY,2129.1
12/1/2017 11:00:00 PM,12/1/2017 6:00:00 PM,12/2/2017 12:00:00 AM,12/1/2017 7:00:00 PM,DAY,2181.5
12/2/2017 12:00:00 AM,12/1/2017 7:00:00 PM,12/2/2017 1:00:00 AM,12/1/2017 8:00:00 PM,DAY,2161.7
12/2/2017 1:00:00 AM,12/1/2017 8:00:00 PM,12/2/2017 2:00:00 AM,12/1/2017 9:00:00 PM,DAY,2150.9
12/2/2017 2:00:00 AM,12/1/2017 9:00:00 PM,12/2/2017 3:00:00 AM,12/1/2017 10:00:00 PM,DAY,2116.3
12/2/2017 3:00:00 AM,12/1/2017 10:00:00 PM,12/2/2017 4:00:00 AM,12/1/2017 11:00:00 PM,DAY,2026.2
12/2/2017 4:00:00 AM,12/1/2017 11:00:00 PM,12/2/2017 5:00:00 AM,12/2/2017 12:00:00 AM,DAY,1916.8
12/2/2017 5:00:00 AM,12/2/2017 12:00:00 AM,12/2/2017 6:00:00 AM,12/2/2017 1:00:00 AM,DAY,1833.8
12/2/2017 6:00:00 AM,12/2/2017 1:00:00 AM,12/2/2017 7:00:00 AM,12/2/2017 2:00:00 AM,DAY,1783.0
12/2/2017 7:00:00 AM,12/2/2017 2:00:00 AM,12/2/2017 8:00:00 AM,12/2/2017 3:00:00 AM,DAY,1761.8
12/2/2017 8:00:00 AM,12/2/2017 3:00:00 AM,12/2/2017 9:00:00 AM,12/2/2017 4:00:00 AM,DAY,1752.3
12/2/2017 9:00:00 AM,12/2/2017 4:00:00 AM,12/2/2017 10:00:00 AM,12/2/2017 5:00:00 AM,DAY,1777.5
12/2/2017 10:00:00 AM,12/2/2017 5:00:00 AM,12/2/2017 11:00:00 AM,12/2/2017 6:00:00 AM,DAY,1829.9
12/2/2017 11:00:00 AM,12/2/2017 6:00:00 AM,12/2/2017 12:00:00 PM,12/2/2017 7:00:00 AM,DAY,1916.3
12/2/2017 12:00:00 PM,12/2/2017 7:00:00 AM,12/2/2017 1:00:00 PM,12/2/2017 8:00:00 AM,DAY,2011.8
12/2/2017 1:00:00 PM,12/2/2017 8:00:00 AM,12/2/2017 2:00:00 PM,12/2/2017 9:00:00 AM,DAY,2060.0
12/2/2017 2:00:00 PM,12/2/2017 9:00:00 AM,12/2/2017 3:00:00 PM,12/2/2017 10:00:00 AM,DAY,2054.3
12/2/2017 3:00:00 PM,12/2/2017 10:00:00 AM,12/2/2017 4:00:00 PM,12/2/2017 11:00:00 AM,DAY,2027.3
12/2/2017 4:00:00 PM,12/2/2017 11:00:00 AM,12/2/2017 5:00:00 PM,12/2/2017 12:00:00 PM,DAY,1957.8
12/2/2017 5:00:00 PM,12/2/2017 12:00:00 PM,12/2/2017 6:00:00 PM,12/2/2017 1:00:00 PM,DAY,1881.3
12/2/2017 6:00:00 PM,12/2/2017 1:00:00 PM,12/2/2017 7:00:00 PM,12/2/2017 2:00:00 PM,DAY,1818.0
12/2/2017 7:00:00 PM,12/2/2017 2:00:00 PM,12/2/2017 8:00:00 PM,12/2/2017 3:00:00 PM,DAY,1773.4
12/2/2017 8:00:00 PM,12/2/2017 3:00:00 PM,12/2/2017 9:00:00 PM,12/2/2017 4:00:00 PM,DAY,1747.7
12/2/2017 9:00:00 PM,12/2/2017 4:00:00 PM,12/2/2017 10:00:00 PM,12/2/2017 5:00:00 PM,DAY,1787.4
12/2/2017 10:00:00 PM,12/2/2017 5:00:00 PM,12/2/2017 11:00:00 PM,12/2/2017 6:00:00 PM,DAY,1915.8
12/2/2017 11:00:00 PM,12/2/2017 6:00:00 PM,12/3/2017 12:00:00 AM,12/2/2017 7:00:00 PM,DAY,1976.5
12/3/2017 12:00:00 AM,12/2/2017 7:00:00 PM,12/3/2017 1:00:00 AM,12/2/2017 8:00:00 PM,DAY,1972.3
