datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,prelim_load_avg_hourly
12/3/2017 8:00:00 AM,12/3/2017 3:00:00 AM,12/3/2017 9:00:00 AM,12/3/2017 4:00:00 AM,ATSI,6271.2
12/3/2017 9:00:00 AM,12/3/2017 4:00:00 AM,12/3/2017 10:00:00 AM,12/3/2017 5:00:00 AM,ATSI,6316.9
12/3/2017 10:00:00 AM,12/3/2017 5:00:00 AM,12/3/2017 11:00:00 AM,12/3/2017 6:00:00 AM,ATSI,6433.6
12/3/2017 11:00:00 AM,12/3/2017 6:00:00 AM,12/3/2017 12:00:00 PM,12/3/2017 7:00:00 AM,ATSI,6671.2
12/3/2017 12:00:00 PM,12/3/2017 7:00:00 AM,12/3/2017 1:00:00 PM,12/3/2017 8:00:00 AM,ATSI,6825.5
12/3/2017 1:00:00 PM,12/3/2017 8:00:00 AM,12/3/2017 2:00:00 PM,12/3/2017 9:00:00 AM,ATSI,6897.5
12/3/2017 2:00:00 PM,12/3/2017 9:00:00 AM,12/3/2017 3:00:00 PM,12/3/2017 10:00:00 AM,ATSI,6909.9
12/3/2017 3:00:00 PM,12/3/2017 10:00:00 AM,12/3/2017 4:00:00 PM,12/3/2017 11:00:00 AM,ATSI,6875.6
12/3/2017 4:00:00 PM,12/3/2017 11:00:00 AM,12/3/2017 5:00:00 PM,12/3/2017 12:00:00 PM,ATSI,6795.9
12/3/2017 5:00:00 PM,12/3/2017 12:00:00 PM,12/3/2017 6:00:00 PM,12/3/2017 1:00:00 PM,ATSI,6790.6
12/3/2017 6:00:00 PM,12/3/2017 1:00:00 PM,12/3/2017 7:00:00 PM,12/3/2017 2:00:00 PM,ATSI,6716.5
12/3/2017 7:00:00 PM,12/3/2017 2:00:00 PM,12/3/2017 8:00:00 PM,12/3/2017 3:00:00 PM,ATSI,6634.7
12/3/2017 8:00:00 PM,12/3/2017 3:00:00 PM,12/3/2017 9:00:00 PM,12/3/2017 4:00:00 PM,ATSI,6647.9
12/3/2017 9:00:00 PM,12/3/2017 4:00:00 PM,12/3/2017 10:00:00 PM,12/3/2017 5:00:00 PM,ATSI,6824.3
12/3/2017 10:00:00 PM,12/3/2017 5:00:00 PM,12/3/2017 11:00:00 PM,12/3/2017 6:00:00 PM,ATSI,7535.5
12/3/2017 11:00:00 PM,12/3/2017 6:00:00 PM,12/4/2017 12:00:00 AM,12/3/2017 7:00:00 PM,ATSI,7800.9
12/4/2017 12:00:00 AM,12/3/2017 7:00:00 PM,12/4/2017 1:00:00 AM,12/3/2017 8:00:00 PM,ATSI,7838.6
12/4/2017 1:00:00 AM,12/3/2017 8:00:00 PM,12/4/2017 2:00:00 AM,12/3/2017 9:00:00 PM,ATSI,7787.7
12/4/2017 2:00:00 AM,12/3/2017 9:00:00 PM,12/4/2017 3:00:00 AM,12/3/2017 10:00:00 PM,ATSI,7548.4
12/4/2017 3:00:00 AM,12/3/2017 10:00:00 PM,12/4/2017 4:00:00 AM,12/3/2017 11:00:00 PM,ATSI,7203.7
12/4/2017 4:00:00 AM,12/3/2017 11:00:00 PM,12/4/2017 5:00:00 AM,12/4/2017 12:00:00 AM,ATSI,6914.6
12/4/2017 5:00:00 AM,12/4/2017 12:00:00 AM,12/4/2017 6:00:00 AM,12/4/2017 1:00:00 AM,ATSI,6707.6
12/4/2017 6:00:00 AM,12/4/2017 1:00:00 AM,12/4/2017 7:00:00 AM,12/4/2017 2:00:00 AM,ATSI,6596.5
12/4/2017 7:00:00 AM,12/4/2017 2:00:00 AM,12/4/2017 8:00:00 AM,12/4/2017 3:00:00 AM,ATSI,6589.5
12/4/2017 8:00:00 AM,12/4/2017 3:00:00 AM,12/4/2017 9:00:00 AM,12/4/2017 4:00:00 AM,ATSI,6567.9
12/4/2017 9:00:00 AM,12/4/2017 4:00:00 AM,12/4/2017 10:00:00 AM,12/4/2017 5:00:00 AM,ATSI,6739.5
12/4/2017 10:00:00 AM,12/4/2017 5:00:00 AM,12/4/2017 11:00:00 AM,12/4/2017 6:00:00 AM,ATSI,7172.0
12/4/2017 11:00:00 AM,12/4/2017 6:00:00 AM,12/4/2017 12:00:00 PM,12/4/2017 7:00:00 AM,ATSI,7906.1
12/4/2017 12:00:00 PM,12/4/2017 7:00:00 AM,12/4/2017 1:00:00 PM,12/4/2017 8:00:00 AM,ATSI,8353.6
12/4/2017 1:00:00 PM,12/4/2017 8:00:00 AM,12/4/2017 2:00:00 PM,12/4/2017 9:00:00 AM,ATSI,8338.8
12/4/2017 2:00:00 PM,12/4/2017 9:00:00 AM,12/4/2017 3:00:00 PM,12/4/2017 10:00:00 AM,ATSI,8270.2
12/4/2017 3:00:00 PM,12/4/2017 10:00:00 AM,12/4/2017 4:00:00 PM,12/4/2017 11:00:00 AM,ATSI,8271.5
12/4/2017 4:00:00 PM,12/4/2017 11:00:00 AM,12/4/2017 5:00:00 PM,12/4/2017 12:00:00 PM,ATSI,8146.9
12/4/2017 5:00:00 PM,12/4/2017 12:00:00 PM,12/4/2017 6:00:00 PM,12/4/2017 1:00:00 PM,ATSI,8053.9
12/4/2017 6:00:00 PM,12/4/2017 1:00:00 PM,12/4/2017 7:00:00 PM,12/4/2017 2:00:00 PM,ATSI,8068.7
12/4/2017 7:00:00 PM,12/4/2017 2:00:00 PM,12/4/2017 8:00:00 PM,12/4/2017 3:00:00 PM,ATSI,7961.4
12/4/2017 8:00:00 PM,12/4/2017 3:00:00 PM,12/4/2017 9:00:00 PM,12/4/2017 4:00:00 PM,ATSI,7848.2
12/4/2017 9:00:00 PM,12/4/2017 4:00:00 PM,12/4/2017 10:00:00 PM,12/4/2017 5:00:00 PM,ATSI,8056.8
12/4/2017 10:00:00 PM,12/4/2017 5:00:00 PM,12/4/2017 11:00:00 PM,12/4/2017 6:00:00 PM,ATSI,8528.9
12/4/2017 11:00:00 PM,12/4/2017 6:00:00 PM,12/5/2017 12:00:00 AM,12/4/2017 7:00:00 PM,ATSI,8574.2
12/5/2017 12:00:00 AM,12/4/2017 7:00:00 PM,12/5/2017 1:00:00 AM,12/4/2017 8:00:00 PM,ATSI,8405.9
12/5/2017 1:00:00 AM,12/4/2017 8:00:00 PM,12/5/2017 2:00:00 AM,12/4/2017 9:00:00 PM,ATSI,8278.7
12/5/2017 2:00:00 AM,12/4/2017 9:00:00 PM,12/5/2017 3:00:00 AM,12/4/2017 10:00:00 PM,ATSI,7965.2
12/5/2017 3:00:00 AM,12/4/2017 10:00:00 PM,12/5/2017 4:00:00 AM,12/4/2017 11:00:00 PM,ATSI,7422.2
12/5/2017 4:00:00 AM,12/4/2017 11:00:00 PM,12/5/2017 5:00:00 AM,12/5/2017 12:00:00 AM,ATSI,6941.8
12/5/2017 5:00:00 AM,12/5/2017 12:00:00 AM,12/5/2017 6:00:00 AM,12/5/2017 1:00:00 AM,ATSI,6626.5
12/5/2017 6:00:00 AM,12/5/2017 1:00:00 AM,12/5/2017 7:00:00 AM,12/5/2017 2:00:00 AM,ATSI,6438.7
12/5/2017 7:00:00 AM,12/5/2017 2:00:00 AM,12/5/2017 8:00:00 AM,12/5/2017 3:00:00 AM,ATSI,6329.7
12/5/2017 8:00:00 AM,12/5/2017 3:00:00 AM,12/5/2017 9:00:00 AM,12/5/2017 4:00:00 AM,ATSI,6290.2
12/5/2017 9:00:00 AM,12/5/2017 4:00:00 AM,12/5/2017 10:00:00 AM,12/5/2017 5:00:00 AM,ATSI,6356.5
12/5/2017 10:00:00 AM,12/5/2017 5:00:00 AM,12/5/2017 11:00:00 AM,12/5/2017 6:00:00 AM,ATSI,6718.8
12/5/2017 11:00:00 AM,12/5/2017 6:00:00 AM,12/5/2017 12:00:00 PM,12/5/2017 7:00:00 AM,ATSI,7395.3
12/5/2017 12:00:00 PM,12/5/2017 7:00:00 AM,12/5/2017 1:00:00 PM,12/5/2017 8:00:00 AM,ATSI,7903.5
12/5/2017 1:00:00 PM,12/5/2017 8:00:00 AM,12/5/2017 2:00:00 PM,12/5/2017 9:00:00 AM,ATSI,7925.1
12/5/2017 2:00:00 PM,12/5/2017 9:00:00 AM,12/5/2017 3:00:00 PM,12/5/2017 10:00:00 AM,ATSI,7947.1
12/5/2017 3:00:00 PM,12/5/2017 10:00:00 AM,12/5/2017 4:00:00 PM,12/5/2017 11:00:00 AM,ATSI,8036.3
12/5/2017 4:00:00 PM,12/5/2017 11:00:00 AM,12/5/2017 5:00:00 PM,12/5/2017 12:00:00 PM,ATSI,8011.2
12/5/2017 5:00:00 PM,12/5/2017 12:00:00 PM,12/5/2017 6:00:00 PM,12/5/2017 1:00:00 PM,ATSI,7962.4
12/5/2017 6:00:00 PM,12/5/2017 1:00:00 PM,12/5/2017 7:00:00 PM,12/5/2017 2:00:00 PM,ATSI,8029.4
12/5/2017 7:00:00 PM,12/5/2017 2:00:00 PM,12/5/2017 8:00:00 PM,12/5/2017 3:00:00 PM,ATSI,7975.2
12/5/2017 8:00:00 PM,12/5/2017 3:00:00 PM,12/5/2017 9:00:00 PM,12/5/2017 4:00:00 PM,ATSI,8011.7
12/5/2017 9:00:00 PM,12/5/2017 4:00:00 PM,12/5/2017 10:00:00 PM,12/5/2017 5:00:00 PM,ATSI,8203.1
12/5/2017 10:00:00 PM,12/5/2017 5:00:00 PM,12/5/2017 11:00:00 PM,12/5/2017 6:00:00 PM,ATSI,8714.4
12/5/2017 11:00:00 PM,12/5/2017 6:00:00 PM,12/6/2017 12:00:00 AM,12/5/2017 7:00:00 PM,ATSI,8966.7
12/6/2017 12:00:00 AM,12/5/2017 7:00:00 PM,12/6/2017 1:00:00 AM,12/5/2017 8:00:00 PM,ATSI,8883.8
12/6/2017 1:00:00 AM,12/5/2017 8:00:00 PM,12/6/2017 2:00:00 AM,12/5/2017 9:00:00 PM,ATSI,8861.9
12/6/2017 2:00:00 AM,12/5/2017 9:00:00 PM,12/6/2017 3:00:00 AM,12/5/2017 10:00:00 PM,ATSI,8604.3
12/6/2017 3:00:00 AM,12/5/2017 10:00:00 PM,12/6/2017 4:00:00 AM,12/5/2017 11:00:00 PM,ATSI,8146.8
12/6/2017 4:00:00 AM,12/5/2017 11:00:00 PM,12/6/2017 5:00:00 AM,12/6/2017 12:00:00 AM,ATSI,7663.9
12/6/2017 5:00:00 AM,12/6/2017 12:00:00 AM,12/6/2017 6:00:00 AM,12/6/2017 1:00:00 AM,ATSI,7388.1
12/6/2017 6:00:00 AM,12/6/2017 1:00:00 AM,12/6/2017 7:00:00 AM,12/6/2017 2:00:00 AM,ATSI,7231.2
12/6/2017 7:00:00 AM,12/6/2017 2:00:00 AM,12/6/2017 8:00:00 AM,12/6/2017 3:00:00 AM,ATSI,7170.7
12/6/2017 8:00:00 AM,12/6/2017 3:00:00 AM,12/6/2017 9:00:00 AM,12/6/2017 4:00:00 AM,ATSI,7172.3
12/6/2017 9:00:00 AM,12/6/2017 4:00:00 AM,12/6/2017 10:00:00 AM,12/6/2017 5:00:00 AM,ATSI,7332.3
12/6/2017 10:00:00 AM,12/6/2017 5:00:00 AM,12/6/2017 11:00:00 AM,12/6/2017 6:00:00 AM,ATSI,7761.2
12/6/2017 11:00:00 AM,12/6/2017 6:00:00 AM,12/6/2017 12:00:00 PM,12/6/2017 7:00:00 AM,ATSI,8494.2
12/6/2017 12:00:00 PM,12/6/2017 7:00:00 AM,12/6/2017 1:00:00 PM,12/6/2017 8:00:00 AM,ATSI,8838.1
12/6/2017 1:00:00 PM,12/6/2017 8:00:00 AM,12/6/2017 2:00:00 PM,12/6/2017 9:00:00 AM,ATSI,8754.2
12/6/2017 2:00:00 PM,12/6/2017 9:00:00 AM,12/6/2017 3:00:00 PM,12/6/2017 10:00:00 AM,ATSI,8739.2
12/6/2017 3:00:00 PM,12/6/2017 10:00:00 AM,12/6/2017 4:00:00 PM,12/6/2017 11:00:00 AM,ATSI,8792.0
12/6/2017 4:00:00 PM,12/6/2017 11:00:00 AM,12/6/2017 5:00:00 PM,12/6/2017 12:00:00 PM,ATSI,8723.9
12/6/2017 5:00:00 PM,12/6/2017 12:00:00 PM,12/6/2017 6:00:00 PM,12/6/2017 1:00:00 PM,ATSI,8538.7
12/6/2017 6:00:00 PM,12/6/2017 1:00:00 PM,12/6/2017 7:00:00 PM,12/6/2017 2:00:00 PM,ATSI,8529.9
12/6/2017 7:00:00 PM,12/6/2017 2:00:00 PM,12/6/2017 8:00:00 PM,12/6/2017 3:00:00 PM,ATSI,8378.1
12/6/2017 8:00:00 PM,12/6/2017 3:00:00 PM,12/6/2017 9:00:00 PM,12/6/2017 4:00:00 PM,ATSI,8317.7
12/6/2017 9:00:00 PM,12/6/2017 4:00:00 PM,12/6/2017 10:00:00 PM,12/6/2017 5:00:00 PM,ATSI,8481.0
12/6/2017 10:00:00 PM,12/6/2017 5:00:00 PM,12/6/2017 11:00:00 PM,12/6/2017 6:00:00 PM,ATSI,9016.5
12/6/2017 11:00:00 PM,12/6/2017 6:00:00 PM,12/7/2017 12:00:00 AM,12/6/2017 7:00:00 PM,ATSI,9129.2
12/7/2017 12:00:00 AM,12/6/2017 7:00:00 PM,12/7/2017 1:00:00 AM,12/6/2017 8:00:00 PM,ATSI,9075.4
12/7/2017 1:00:00 AM,12/6/2017 8:00:00 PM,12/7/2017 2:00:00 AM,12/6/2017 9:00:00 PM,ATSI,8937.3
12/7/2017 2:00:00 AM,12/6/2017 9:00:00 PM,12/7/2017 3:00:00 AM,12/6/2017 10:00:00 PM,ATSI,8634.4
12/7/2017 3:00:00 AM,12/6/2017 10:00:00 PM,12/7/2017 4:00:00 AM,12/6/2017 11:00:00 PM,ATSI,8179.4
12/7/2017 4:00:00 AM,12/6/2017 11:00:00 PM,12/7/2017 5:00:00 AM,12/7/2017 12:00:00 AM,ATSI,7753.0
12/7/2017 5:00:00 AM,12/7/2017 12:00:00 AM,12/7/2017 6:00:00 AM,12/7/2017 1:00:00 AM,ATSI,7390.8
12/7/2017 6:00:00 AM,12/7/2017 1:00:00 AM,12/7/2017 7:00:00 AM,12/7/2017 2:00:00 AM,ATSI,7334.1
12/7/2017 7:00:00 AM,12/7/2017 2:00:00 AM,12/7/2017 8:00:00 AM,12/7/2017 3:00:00 AM,ATSI,7184.0
12/7/2017 8:00:00 AM,12/7/2017 3:00:00 AM,12/7/2017 9:00:00 AM,12/7/2017 4:00:00 AM,ATSI,7138.9
12/7/2017 9:00:00 AM,12/7/2017 4:00:00 AM,12/7/2017 10:00:00 AM,12/7/2017 5:00:00 AM,ATSI,7315.4
12/7/2017 10:00:00 AM,12/7/2017 5:00:00 AM,12/7/2017 11:00:00 AM,12/7/2017 6:00:00 AM,ATSI,7686.5
12/7/2017 11:00:00 AM,12/7/2017 6:00:00 AM,12/7/2017 12:00:00 PM,12/7/2017 7:00:00 AM,ATSI,8426.7
12/7/2017 12:00:00 PM,12/7/2017 7:00:00 AM,12/7/2017 1:00:00 PM,12/7/2017 8:00:00 AM,ATSI,8883.8
12/7/2017 1:00:00 PM,12/7/2017 8:00:00 AM,12/7/2017 2:00:00 PM,12/7/2017 9:00:00 AM,ATSI,8883.0
12/7/2017 2:00:00 PM,12/7/2017 9:00:00 AM,12/7/2017 3:00:00 PM,12/7/2017 10:00:00 AM,ATSI,8875.5
12/7/2017 3:00:00 PM,12/7/2017 10:00:00 AM,12/7/2017 4:00:00 PM,12/7/2017 11:00:00 AM,ATSI,8881.7
12/7/2017 4:00:00 PM,12/7/2017 11:00:00 AM,12/7/2017 5:00:00 PM,12/7/2017 12:00:00 PM,ATSI,8751.7
12/7/2017 5:00:00 PM,12/7/2017 12:00:00 PM,12/7/2017 6:00:00 PM,12/7/2017 1:00:00 PM,ATSI,8682.8
12/7/2017 6:00:00 PM,12/7/2017 1:00:00 PM,12/7/2017 7:00:00 PM,12/7/2017 2:00:00 PM,ATSI,8711.2
12/7/2017 7:00:00 PM,12/7/2017 2:00:00 PM,12/7/2017 8:00:00 PM,12/7/2017 3:00:00 PM,ATSI,8699.9
12/7/2017 8:00:00 PM,12/7/2017 3:00:00 PM,12/7/2017 9:00:00 PM,12/7/2017 4:00:00 PM,ATSI,8690.8
12/7/2017 9:00:00 PM,12/7/2017 4:00:00 PM,12/7/2017 10:00:00 PM,12/7/2017 5:00:00 PM,ATSI,8865.0
12/7/2017 10:00:00 PM,12/7/2017 5:00:00 PM,12/7/2017 11:00:00 PM,12/7/2017 6:00:00 PM,ATSI,9395.9
12/7/2017 11:00:00 PM,12/7/2017 6:00:00 PM,12/8/2017 12:00:00 AM,12/7/2017 7:00:00 PM,ATSI,9458.5
12/8/2017 12:00:00 AM,12/7/2017 7:00:00 PM,12/8/2017 1:00:00 AM,12/7/2017 8:00:00 PM,ATSI,9369.3
12/8/2017 1:00:00 AM,12/7/2017 8:00:00 PM,12/8/2017 2:00:00 AM,12/7/2017 9:00:00 PM,ATSI,9270.8
12/8/2017 2:00:00 AM,12/7/2017 9:00:00 PM,12/8/2017 3:00:00 AM,12/7/2017 10:00:00 PM,ATSI,9003.6
12/8/2017 3:00:00 AM,12/7/2017 10:00:00 PM,12/8/2017 4:00:00 AM,12/7/2017 11:00:00 PM,ATSI,8489.7
12/8/2017 4:00:00 AM,12/7/2017 11:00:00 PM,12/8/2017 5:00:00 AM,12/8/2017 12:00:00 AM,ATSI,8025.1
12/8/2017 5:00:00 AM,12/8/2017 12:00:00 AM,12/8/2017 6:00:00 AM,12/8/2017 1:00:00 AM,ATSI,7729.6
12/8/2017 6:00:00 AM,12/8/2017 1:00:00 AM,12/8/2017 7:00:00 AM,12/8/2017 2:00:00 AM,ATSI,7493.9
12/8/2017 7:00:00 AM,12/8/2017 2:00:00 AM,12/8/2017 8:00:00 AM,12/8/2017 3:00:00 AM,ATSI,7438.4
12/8/2017 8:00:00 AM,12/8/2017 3:00:00 AM,12/8/2017 9:00:00 AM,12/8/2017 4:00:00 AM,ATSI,7474.6
12/8/2017 9:00:00 AM,12/8/2017 4:00:00 AM,12/8/2017 10:00:00 AM,12/8/2017 5:00:00 AM,ATSI,7617.5
12/8/2017 10:00:00 AM,12/8/2017 5:00:00 AM,12/8/2017 11:00:00 AM,12/8/2017 6:00:00 AM,ATSI,8036.7
12/8/2017 11:00:00 AM,12/8/2017 6:00:00 AM,12/8/2017 12:00:00 PM,12/8/2017 7:00:00 AM,ATSI,8725.7
12/8/2017 12:00:00 PM,12/8/2017 7:00:00 AM,12/8/2017 1:00:00 PM,12/8/2017 8:00:00 AM,ATSI,9159.7
12/8/2017 1:00:00 PM,12/8/2017 8:00:00 AM,12/8/2017 2:00:00 PM,12/8/2017 9:00:00 AM,ATSI,9149.6
12/8/2017 2:00:00 PM,12/8/2017 9:00:00 AM,12/8/2017 3:00:00 PM,12/8/2017 10:00:00 AM,ATSI,9077.6
12/8/2017 3:00:00 PM,12/8/2017 10:00:00 AM,12/8/2017 4:00:00 PM,12/8/2017 11:00:00 AM,ATSI,8987.5
12/8/2017 4:00:00 PM,12/8/2017 11:00:00 AM,12/8/2017 5:00:00 PM,12/8/2017 12:00:00 PM,ATSI,8941.7
12/8/2017 5:00:00 PM,12/8/2017 12:00:00 PM,12/8/2017 6:00:00 PM,12/8/2017 1:00:00 PM,ATSI,8774.0
12/8/2017 6:00:00 PM,12/8/2017 1:00:00 PM,12/8/2017 7:00:00 PM,12/8/2017 2:00:00 PM,ATSI,8647.0
12/8/2017 7:00:00 PM,12/8/2017 2:00:00 PM,12/8/2017 8:00:00 PM,12/8/2017 3:00:00 PM,ATSI,8546.2
12/8/2017 8:00:00 PM,12/8/2017 3:00:00 PM,12/8/2017 9:00:00 PM,12/8/2017 4:00:00 PM,ATSI,8444.3
12/8/2017 9:00:00 PM,12/8/2017 4:00:00 PM,12/8/2017 10:00:00 PM,12/8/2017 5:00:00 PM,ATSI,8595.7
12/8/2017 10:00:00 PM,12/8/2017 5:00:00 PM,12/8/2017 11:00:00 PM,12/8/2017 6:00:00 PM,ATSI,9111.7
12/8/2017 11:00:00 PM,12/8/2017 6:00:00 PM,12/9/2017 12:00:00 AM,12/8/2017 7:00:00 PM,ATSI,9194.5
12/9/2017 12:00:00 AM,12/8/2017 7:00:00 PM,12/9/2017 1:00:00 AM,12/8/2017 8:00:00 PM,ATSI,9099.0
12/9/2017 1:00:00 AM,12/8/2017 8:00:00 PM,12/9/2017 2:00:00 AM,12/8/2017 9:00:00 PM,ATSI,8953.9
12/9/2017 2:00:00 AM,12/8/2017 9:00:00 PM,12/9/2017 3:00:00 AM,12/8/2017 10:00:00 PM,ATSI,8725.1
12/9/2017 3:00:00 AM,12/8/2017 10:00:00 PM,12/9/2017 4:00:00 AM,12/8/2017 11:00:00 PM,ATSI,8316.7
12/9/2017 4:00:00 AM,12/8/2017 11:00:00 PM,12/9/2017 5:00:00 AM,12/9/2017 12:00:00 AM,ATSI,7874.3
12/9/2017 5:00:00 AM,12/9/2017 12:00:00 AM,12/9/2017 6:00:00 AM,12/9/2017 1:00:00 AM,ATSI,7518.9
12/9/2017 6:00:00 AM,12/9/2017 1:00:00 AM,12/9/2017 7:00:00 AM,12/9/2017 2:00:00 AM,ATSI,7349.5
12/9/2017 7:00:00 AM,12/9/2017 2:00:00 AM,12/9/2017 8:00:00 AM,12/9/2017 3:00:00 AM,ATSI,7251.5
12/9/2017 8:00:00 AM,12/9/2017 3:00:00 AM,12/9/2017 9:00:00 AM,12/9/2017 4:00:00 AM,ATSI,7247.9
12/9/2017 9:00:00 AM,12/9/2017 4:00:00 AM,12/9/2017 10:00:00 AM,12/9/2017 5:00:00 AM,ATSI,7269.5
12/9/2017 10:00:00 AM,12/9/2017 5:00:00 AM,12/9/2017 11:00:00 AM,12/9/2017 6:00:00 AM,ATSI,7429.7
12/9/2017 11:00:00 AM,12/9/2017 6:00:00 AM,12/9/2017 12:00:00 PM,12/9/2017 7:00:00 AM,ATSI,7734.2
12/9/2017 12:00:00 PM,12/9/2017 7:00:00 AM,12/9/2017 1:00:00 PM,12/9/2017 8:00:00 AM,ATSI,7964.0
12/9/2017 1:00:00 PM,12/9/2017 8:00:00 AM,12/9/2017 2:00:00 PM,12/9/2017 9:00:00 AM,ATSI,8175.2
12/9/2017 2:00:00 PM,12/9/2017 9:00:00 AM,12/9/2017 3:00:00 PM,12/9/2017 10:00:00 AM,ATSI,8292.5
12/9/2017 3:00:00 PM,12/9/2017 10:00:00 AM,12/9/2017 4:00:00 PM,12/9/2017 11:00:00 AM,ATSI,8258.9
12/9/2017 4:00:00 PM,12/9/2017 11:00:00 AM,12/9/2017 5:00:00 PM,12/9/2017 12:00:00 PM,ATSI,8200.5
12/9/2017 5:00:00 PM,12/9/2017 12:00:00 PM,12/9/2017 6:00:00 PM,12/9/2017 1:00:00 PM,ATSI,8025.9
12/9/2017 6:00:00 PM,12/9/2017 1:00:00 PM,12/9/2017 7:00:00 PM,12/9/2017 2:00:00 PM,ATSI,7947.7
12/9/2017 7:00:00 PM,12/9/2017 2:00:00 PM,12/9/2017 8:00:00 PM,12/9/2017 3:00:00 PM,ATSI,7840.0
12/9/2017 8:00:00 PM,12/9/2017 3:00:00 PM,12/9/2017 9:00:00 PM,12/9/2017 4:00:00 PM,ATSI,7881.6
12/9/2017 9:00:00 PM,12/9/2017 4:00:00 PM,12/9/2017 10:00:00 PM,12/9/2017 5:00:00 PM,ATSI,8055.5
12/9/2017 10:00:00 PM,12/9/2017 5:00:00 PM,12/9/2017 11:00:00 PM,12/9/2017 6:00:00 PM,ATSI,8544.9
12/9/2017 11:00:00 PM,12/9/2017 6:00:00 PM,12/10/2017 12:00:00 AM,12/9/2017 7:00:00 PM,ATSI,8535.7
12/10/2017 12:00:00 AM,12/9/2017 7:00:00 PM,12/10/2017 1:00:00 AM,12/9/2017 8:00:00 PM,ATSI,8466.1
12/10/2017 1:00:00 AM,12/9/2017 8:00:00 PM,12/10/2017 2:00:00 AM,12/9/2017 9:00:00 PM,ATSI,8323.7
12/10/2017 2:00:00 AM,12/9/2017 9:00:00 PM,12/10/2017 3:00:00 AM,12/9/2017 10:00:00 PM,ATSI,8129.2
12/10/2017 3:00:00 AM,12/9/2017 10:00:00 PM,12/10/2017 4:00:00 AM,12/9/2017 11:00:00 PM,ATSI,7750.8
12/10/2017 4:00:00 AM,12/9/2017 11:00:00 PM,12/10/2017 5:00:00 AM,12/10/2017 12:00:00 AM,ATSI,7347.6
12/10/2017 5:00:00 AM,12/10/2017 12:00:00 AM,12/10/2017 6:00:00 AM,12/10/2017 1:00:00 AM,ATSI,7022.9
12/10/2017 6:00:00 AM,12/10/2017 1:00:00 AM,12/10/2017 7:00:00 AM,12/10/2017 2:00:00 AM,ATSI,6769.2
12/10/2017 7:00:00 AM,12/10/2017 2:00:00 AM,12/10/2017 8:00:00 AM,12/10/2017 3:00:00 AM,ATSI,6641.3
12/10/2017 8:00:00 AM,12/10/2017 3:00:00 AM,12/10/2017 9:00:00 AM,12/10/2017 4:00:00 AM,ATSI,6702.7
12/10/2017 9:00:00 AM,12/10/2017 4:00:00 AM,12/10/2017 10:00:00 AM,12/10/2017 5:00:00 AM,ATSI,6743.6
12/10/2017 10:00:00 AM,12/10/2017 5:00:00 AM,12/10/2017 11:00:00 AM,12/10/2017 6:00:00 AM,ATSI,6833.1
12/10/2017 11:00:00 AM,12/10/2017 6:00:00 AM,12/10/2017 12:00:00 PM,12/10/2017 7:00:00 AM,ATSI,7003.3
12/10/2017 12:00:00 PM,12/10/2017 7:00:00 AM,12/10/2017 1:00:00 PM,12/10/2017 8:00:00 AM,ATSI,7235.1
12/10/2017 1:00:00 PM,12/10/2017 8:00:00 AM,12/10/2017 2:00:00 PM,12/10/2017 9:00:00 AM,ATSI,7497.4
12/10/2017 2:00:00 PM,12/10/2017 9:00:00 AM,12/10/2017 3:00:00 PM,12/10/2017 10:00:00 AM,ATSI,7698.4
12/10/2017 3:00:00 PM,12/10/2017 10:00:00 AM,12/10/2017 4:00:00 PM,12/10/2017 11:00:00 AM,ATSI,7823.4
12/10/2017 4:00:00 PM,12/10/2017 11:00:00 AM,12/10/2017 5:00:00 PM,12/10/2017 12:00:00 PM,ATSI,7928.1
12/10/2017 5:00:00 PM,12/10/2017 12:00:00 PM,12/10/2017 6:00:00 PM,12/10/2017 1:00:00 PM,ATSI,7968.4
12/10/2017 6:00:00 PM,12/10/2017 1:00:00 PM,12/10/2017 7:00:00 PM,12/10/2017 2:00:00 PM,ATSI,7916.1
12/10/2017 7:00:00 PM,12/10/2017 2:00:00 PM,12/10/2017 8:00:00 PM,12/10/2017 3:00:00 PM,ATSI,7856.6
12/10/2017 8:00:00 PM,12/10/2017 3:00:00 PM,12/10/2017 9:00:00 PM,12/10/2017 4:00:00 PM,ATSI,7932.5
12/10/2017 9:00:00 PM,12/10/2017 4:00:00 PM,12/10/2017 10:00:00 PM,12/10/2017 5:00:00 PM,ATSI,8167.5
12/10/2017 10:00:00 PM,12/10/2017 5:00:00 PM,12/10/2017 11:00:00 PM,12/10/2017 6:00:00 PM,ATSI,8689.2
12/10/2017 11:00:00 PM,12/10/2017 6:00:00 PM,12/11/2017 12:00:00 AM,12/10/2017 7:00:00 PM,ATSI,8738.1
12/11/2017 12:00:00 AM,12/10/2017 7:00:00 PM,12/11/2017 1:00:00 AM,12/10/2017 8:00:00 PM,ATSI,8648.3
12/11/2017 1:00:00 AM,12/10/2017 8:00:00 PM,12/11/2017 2:00:00 AM,12/10/2017 9:00:00 PM,ATSI,8515.7
12/11/2017 2:00:00 AM,12/10/2017 9:00:00 PM,12/11/2017 3:00:00 AM,12/10/2017 10:00:00 PM,ATSI,8235.4
12/11/2017 3:00:00 AM,12/10/2017 10:00:00 PM,12/11/2017 4:00:00 AM,12/10/2017 11:00:00 PM,ATSI,7864.6
