datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/24/2018 11:00:00 PM,7/24/2018 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8123.789,True
7/25/2018 12:00:00 AM,7/24/2018 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5089.293,True
7/25/2018 12:00:00 AM,7/24/2018 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3802.782,True
7/25/2018 12:00:00 AM,7/24/2018 8:00:00 PM,RFC,WEST,AEP,AEPKPT,746.554,True
7/25/2018 12:00:00 AM,7/24/2018 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7926.519,True
7/25/2018 1:00:00 AM,7/24/2018 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5010.781,True
7/25/2018 1:00:00 AM,7/24/2018 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3698.208,True
7/25/2018 1:00:00 AM,7/24/2018 9:00:00 PM,RFC,WEST,AEP,AEPKPT,754.639,True
7/25/2018 1:00:00 AM,7/24/2018 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7805.411,True
7/25/2018 2:00:00 AM,7/24/2018 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4695.552,True
7/25/2018 2:00:00 AM,7/24/2018 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3476.929,True
7/25/2018 2:00:00 AM,7/24/2018 10:00:00 PM,RFC,WEST,AEP,AEPKPT,716.139,True
7/25/2018 2:00:00 AM,7/24/2018 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7338.421,True
7/25/2018 3:00:00 AM,7/24/2018 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4358.435,True
7/25/2018 3:00:00 AM,7/24/2018 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3176.864,True
7/25/2018 3:00:00 AM,7/24/2018 11:00:00 PM,RFC,WEST,AEP,AEPKPT,655.461,True
7/25/2018 3:00:00 AM,7/24/2018 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6734.806,True
7/25/2018 4:00:00 AM,7/25/2018 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4073.308,True
7/25/2018 4:00:00 AM,7/25/2018 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2998.152,True
7/25/2018 4:00:00 AM,7/25/2018 12:00:00 AM,RFC,WEST,AEP,AEPKPT,617.536,True
7/25/2018 4:00:00 AM,7/25/2018 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6302.836,True
7/25/2018 5:00:00 AM,7/25/2018 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3894.590,True
7/25/2018 5:00:00 AM,7/25/2018 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2941.635,True
7/25/2018 5:00:00 AM,7/25/2018 1:00:00 AM,RFC,WEST,AEP,AEPKPT,581.831,True
7/25/2018 5:00:00 AM,7/25/2018 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5970.639,True
7/25/2018 6:00:00 AM,7/25/2018 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3785.306,True
7/25/2018 6:00:00 AM,7/25/2018 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2843.510,True
7/25/2018 6:00:00 AM,7/25/2018 2:00:00 AM,RFC,WEST,AEP,AEPKPT,561.093,True
7/25/2018 6:00:00 AM,7/25/2018 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5764.556,True
7/25/2018 7:00:00 AM,7/25/2018 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3698.667,True
7/25/2018 7:00:00 AM,7/25/2018 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2814.906,True
7/25/2018 7:00:00 AM,7/25/2018 3:00:00 AM,RFC,WEST,AEP,AEPKPT,555.476,True
7/25/2018 7:00:00 AM,7/25/2018 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5647.606,True
7/25/2018 8:00:00 AM,7/25/2018 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3730.647,True
7/25/2018 8:00:00 AM,7/25/2018 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2847.655,True
7/25/2018 8:00:00 AM,7/25/2018 4:00:00 AM,RFC,WEST,AEP,AEPKPT,552.289,True
7/25/2018 8:00:00 AM,7/25/2018 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5566.365,True
7/25/2018 9:00:00 AM,7/25/2018 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3810.273,True
7/25/2018 9:00:00 AM,7/25/2018 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2963.219,True
7/25/2018 9:00:00 AM,7/25/2018 5:00:00 AM,RFC,WEST,AEP,AEPKPT,559.104,True
7/25/2018 9:00:00 AM,7/25/2018 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5889.285,True
7/25/2018 10:00:00 AM,7/25/2018 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4040.574,True
7/25/2018 10:00:00 AM,7/25/2018 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3173.069,True
7/25/2018 10:00:00 AM,7/25/2018 6:00:00 AM,RFC,WEST,AEP,AEPKPT,592.020,True
7/25/2018 10:00:00 AM,7/25/2018 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6168.375,True
7/25/2018 11:00:00 AM,7/25/2018 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4230.345,True
7/25/2018 11:00:00 AM,7/25/2018 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3334.456,True
7/25/2018 11:00:00 AM,7/25/2018 7:00:00 AM,RFC,WEST,AEP,AEPKPT,620.306,True
7/25/2018 11:00:00 AM,7/25/2018 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6562.994,True
7/25/2018 12:00:00 PM,7/25/2018 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4407.124,True
7/25/2018 12:00:00 PM,7/25/2018 8:00:00 AM,RFC,WEST,AEP,AEPIMP,3487.834,True
7/25/2018 12:00:00 PM,7/25/2018 8:00:00 AM,RFC,WEST,AEP,AEPKPT,651.627,True
7/25/2018 12:00:00 PM,7/25/2018 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6893.121,True
7/25/2018 1:00:00 PM,7/25/2018 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4568.242,True
7/25/2018 1:00:00 PM,7/25/2018 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3639.699,True
7/25/2018 1:00:00 PM,7/25/2018 9:00:00 AM,RFC,WEST,AEP,AEPKPT,687.089,True
7/25/2018 1:00:00 PM,7/25/2018 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7346.895,True
7/25/2018 2:00:00 PM,7/25/2018 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4810.002,True
7/25/2018 2:00:00 PM,7/25/2018 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3810.770,True
7/25/2018 2:00:00 PM,7/25/2018 10:00:00 AM,RFC,WEST,AEP,AEPKPT,734.108,True
7/25/2018 2:00:00 PM,7/25/2018 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7929.467,True
7/25/2018 3:00:00 PM,7/25/2018 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5039.195,True
7/25/2018 3:00:00 PM,7/25/2018 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3944.245,True
7/25/2018 3:00:00 PM,7/25/2018 11:00:00 AM,RFC,WEST,AEP,AEPKPT,775.867,True
7/25/2018 3:00:00 PM,7/25/2018 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8257.447,True
7/25/2018 4:00:00 PM,7/25/2018 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5227.015,True
7/25/2018 4:00:00 PM,7/25/2018 12:00:00 PM,RFC,WEST,AEP,AEPIMP,4059.545,True
7/25/2018 4:00:00 PM,7/25/2018 12:00:00 PM,RFC,WEST,AEP,AEPKPT,820.140,True
7/25/2018 4:00:00 PM,7/25/2018 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8510.874,True
7/25/2018 5:00:00 PM,7/25/2018 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5375.189,True
7/25/2018 5:00:00 PM,7/25/2018 1:00:00 PM,RFC,WEST,AEP,AEPIMP,4177.868,True
7/25/2018 5:00:00 PM,7/25/2018 1:00:00 PM,RFC,WEST,AEP,AEPKPT,859.266,True
7/25/2018 5:00:00 PM,7/25/2018 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8815.108,True
7/25/2018 6:00:00 PM,7/25/2018 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5445.739,True
7/25/2018 6:00:00 PM,7/25/2018 2:00:00 PM,RFC,WEST,AEP,AEPIMP,4338.958,True
7/25/2018 6:00:00 PM,7/25/2018 2:00:00 PM,RFC,WEST,AEP,AEPKPT,885.937,True
7/25/2018 6:00:00 PM,7/25/2018 2:00:00 PM,RFC,WEST,AEP,AEPOPT,9072.106,True
7/25/2018 7:00:00 PM,7/25/2018 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5434.688,True
7/25/2018 7:00:00 PM,7/25/2018 3:00:00 PM,RFC,WEST,AEP,AEPIMP,4335.069,True
7/25/2018 7:00:00 PM,7/25/2018 3:00:00 PM,RFC,WEST,AEP,AEPKPT,902.952,True
7/25/2018 7:00:00 PM,7/25/2018 3:00:00 PM,RFC,WEST,AEP,AEPOPT,9083.765,True
7/25/2018 8:00:00 PM,7/25/2018 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5413.042,True
7/25/2018 8:00:00 PM,7/25/2018 4:00:00 PM,RFC,WEST,AEP,AEPIMP,4317.755,True
7/25/2018 8:00:00 PM,7/25/2018 4:00:00 PM,RFC,WEST,AEP,AEPKPT,916.532,True
7/25/2018 8:00:00 PM,7/25/2018 4:00:00 PM,RFC,WEST,AEP,AEPOPT,9074.718,True
7/25/2018 9:00:00 PM,7/25/2018 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5391.478,True
7/25/2018 9:00:00 PM,7/25/2018 5:00:00 PM,RFC,WEST,AEP,AEPIMP,4243.705,True
7/25/2018 9:00:00 PM,7/25/2018 5:00:00 PM,RFC,WEST,AEP,AEPKPT,910.134,True
7/25/2018 9:00:00 PM,7/25/2018 5:00:00 PM,RFC,WEST,AEP,AEPOPT,9040.270,True
7/25/2018 10:00:00 PM,7/25/2018 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5301.078,True
7/25/2018 10:00:00 PM,7/25/2018 6:00:00 PM,RFC,WEST,AEP,AEPIMP,4122.842,True
7/25/2018 10:00:00 PM,7/25/2018 6:00:00 PM,RFC,WEST,AEP,AEPKPT,877.331,True
7/25/2018 10:00:00 PM,7/25/2018 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8895.540,True
7/25/2018 11:00:00 PM,7/25/2018 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5148.484,True
7/25/2018 11:00:00 PM,7/25/2018 7:00:00 PM,RFC,WEST,AEP,AEPIMP,4089.617,True
7/25/2018 11:00:00 PM,7/25/2018 7:00:00 PM,RFC,WEST,AEP,AEPKPT,843.956,True
7/25/2018 11:00:00 PM,7/25/2018 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8647.008,True
7/26/2018 12:00:00 AM,7/25/2018 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5007.714,True
7/26/2018 12:00:00 AM,7/25/2018 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3967.865,True
7/26/2018 12:00:00 AM,7/25/2018 8:00:00 PM,RFC,WEST,AEP,AEPKPT,809.960,True
7/26/2018 12:00:00 AM,7/25/2018 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8248.496,True
7/26/2018 1:00:00 AM,7/25/2018 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4932.955,True
7/26/2018 1:00:00 AM,7/25/2018 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3820.168,True
7/26/2018 1:00:00 AM,7/25/2018 9:00:00 PM,RFC,WEST,AEP,AEPKPT,788.360,True
7/26/2018 1:00:00 AM,7/25/2018 9:00:00 PM,RFC,WEST,AEP,AEPOPT,8016.291,True
7/26/2018 2:00:00 AM,7/25/2018 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4607.828,True
7/26/2018 2:00:00 AM,7/25/2018 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3600.289,True
7/26/2018 2:00:00 AM,7/25/2018 10:00:00 PM,RFC,WEST,AEP,AEPKPT,738.271,True
7/26/2018 2:00:00 AM,7/25/2018 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7404.285,True
7/26/2018 3:00:00 AM,7/25/2018 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4258.232,True
7/26/2018 3:00:00 AM,7/25/2018 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3325.662,True
7/26/2018 3:00:00 AM,7/25/2018 11:00:00 PM,RFC,WEST,AEP,AEPKPT,681.378,True
7/26/2018 3:00:00 AM,7/25/2018 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6762.491,True
7/26/2018 4:00:00 AM,7/26/2018 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3950.627,True
7/26/2018 4:00:00 AM,7/26/2018 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3092.632,True
7/26/2018 4:00:00 AM,7/26/2018 12:00:00 AM,RFC,WEST,AEP,AEPKPT,627.095,True
7/26/2018 4:00:00 AM,7/26/2018 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6195.293,True
7/26/2018 5:00:00 AM,7/26/2018 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3760.495,True
7/26/2018 5:00:00 AM,7/26/2018 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2972.366,True
7/26/2018 5:00:00 AM,7/26/2018 1:00:00 AM,RFC,WEST,AEP,AEPKPT,591.877,True
7/26/2018 5:00:00 AM,7/26/2018 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5851.067,True
7/26/2018 6:00:00 AM,7/26/2018 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3642.523,True
7/26/2018 6:00:00 AM,7/26/2018 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2853.906,True
7/26/2018 6:00:00 AM,7/26/2018 2:00:00 AM,RFC,WEST,AEP,AEPKPT,569.630,True
7/26/2018 6:00:00 AM,7/26/2018 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5600.650,True
7/26/2018 7:00:00 AM,7/26/2018 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3563.599,True
7/26/2018 7:00:00 AM,7/26/2018 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2868.266,True
7/26/2018 7:00:00 AM,7/26/2018 3:00:00 AM,RFC,WEST,AEP,AEPKPT,552.959,True
7/26/2018 7:00:00 AM,7/26/2018 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5425.165,True
7/26/2018 8:00:00 AM,7/26/2018 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3565.653,True
7/26/2018 8:00:00 AM,7/26/2018 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2888.497,True
7/26/2018 8:00:00 AM,7/26/2018 4:00:00 AM,RFC,WEST,AEP,AEPKPT,548.355,True
7/26/2018 8:00:00 AM,7/26/2018 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5389.481,True
7/26/2018 9:00:00 AM,7/26/2018 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3678.788,True
7/26/2018 9:00:00 AM,7/26/2018 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2932.215,True
7/26/2018 9:00:00 AM,7/26/2018 5:00:00 AM,RFC,WEST,AEP,AEPKPT,557.011,True
7/26/2018 9:00:00 AM,7/26/2018 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5687.606,True
7/26/2018 10:00:00 AM,7/26/2018 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3887.667,True
7/26/2018 10:00:00 AM,7/26/2018 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3094.307,True
7/26/2018 10:00:00 AM,7/26/2018 6:00:00 AM,RFC,WEST,AEP,AEPKPT,578.043,True
7/26/2018 10:00:00 AM,7/26/2018 6:00:00 AM,RFC,WEST,AEP,AEPOPT,5905.954,True
7/26/2018 11:00:00 AM,7/26/2018 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4116.386,True
7/26/2018 11:00:00 AM,7/26/2018 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3174.524,True
7/26/2018 11:00:00 AM,7/26/2018 7:00:00 AM,RFC,WEST,AEP,AEPKPT,606.837,True
7/26/2018 11:00:00 AM,7/26/2018 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6266.076,True
7/26/2018 12:00:00 PM,7/26/2018 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4337.777,True
7/26/2018 12:00:00 PM,7/26/2018 8:00:00 AM,RFC,WEST,AEP,AEPIMP,3426.230,True
7/26/2018 12:00:00 PM,7/26/2018 8:00:00 AM,RFC,WEST,AEP,AEPKPT,637.726,True
7/26/2018 12:00:00 PM,7/26/2018 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6661.765,True
7/26/2018 1:00:00 PM,7/26/2018 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4598.371,True
7/26/2018 1:00:00 PM,7/26/2018 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3529.597,True
7/26/2018 1:00:00 PM,7/26/2018 9:00:00 AM,RFC,WEST,AEP,AEPKPT,687.803,True
7/26/2018 1:00:00 PM,7/26/2018 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7102.920,True
7/26/2018 2:00:00 PM,7/26/2018 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4946.080,True
7/26/2018 2:00:00 PM,7/26/2018 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3596.144,True
7/26/2018 2:00:00 PM,7/26/2018 10:00:00 AM,RFC,WEST,AEP,AEPKPT,741.675,True
7/26/2018 2:00:00 PM,7/26/2018 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7596.188,True
7/26/2018 3:00:00 PM,7/26/2018 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5243.020,True
7/26/2018 3:00:00 PM,7/26/2018 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3794.208,True
7/26/2018 3:00:00 PM,7/26/2018 11:00:00 AM,RFC,WEST,AEP,AEPKPT,794.932,True
7/26/2018 3:00:00 PM,7/26/2018 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8045.579,True
7/26/2018 4:00:00 PM,7/26/2018 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5473.266,True
7/26/2018 4:00:00 PM,7/26/2018 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3909.509,True
7/26/2018 4:00:00 PM,7/26/2018 12:00:00 PM,RFC,WEST,AEP,AEPKPT,844.769,True
7/26/2018 4:00:00 PM,7/26/2018 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8415.022,True
7/26/2018 5:00:00 PM,7/26/2018 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5681.261,True
7/26/2018 5:00:00 PM,7/26/2018 1:00:00 PM,RFC,WEST,AEP,AEPIMP,4104.352,True
7/26/2018 5:00:00 PM,7/26/2018 1:00:00 PM,RFC,WEST,AEP,AEPKPT,885.492,True
7/26/2018 5:00:00 PM,7/26/2018 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8726.106,True
7/26/2018 6:00:00 PM,7/26/2018 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5816.261,True
7/26/2018 6:00:00 PM,7/26/2018 2:00:00 PM,RFC,WEST,AEP,AEPIMP,4121.911,True
7/26/2018 6:00:00 PM,7/26/2018 2:00:00 PM,RFC,WEST,AEP,AEPKPT,917.241,True
7/26/2018 6:00:00 PM,7/26/2018 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8904.562,True
7/26/2018 7:00:00 PM,7/26/2018 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5926.685,True
7/26/2018 7:00:00 PM,7/26/2018 3:00:00 PM,RFC,WEST,AEP,AEPIMP,4166.927,True
7/26/2018 7:00:00 PM,7/26/2018 3:00:00 PM,RFC,WEST,AEP,AEPKPT,925.420,True
7/26/2018 7:00:00 PM,7/26/2018 3:00:00 PM,RFC,WEST,AEP,AEPOPT,9088.470,True
7/26/2018 8:00:00 PM,7/26/2018 4:00:00 PM,RFC,WEST,AEP,AEPAPT,6034.992,True
7/26/2018 8:00:00 PM,7/26/2018 4:00:00 PM,RFC,WEST,AEP,AEPIMP,4176.371,True
7/26/2018 8:00:00 PM,7/26/2018 4:00:00 PM,RFC,WEST,AEP,AEPKPT,939.148,True
7/26/2018 8:00:00 PM,7/26/2018 4:00:00 PM,RFC,WEST,AEP,AEPOPT,9208.675,True
7/26/2018 9:00:00 PM,7/26/2018 5:00:00 PM,RFC,WEST,AEP,AEPAPT,6036.049,True
7/26/2018 9:00:00 PM,7/26/2018 5:00:00 PM,RFC,WEST,AEP,AEPIMP,4054.478,True
7/26/2018 9:00:00 PM,7/26/2018 5:00:00 PM,RFC,WEST,AEP,AEPKPT,931.597,True
7/26/2018 9:00:00 PM,7/26/2018 5:00:00 PM,RFC,WEST,AEP,AEPOPT,9032.018,True
7/26/2018 10:00:00 PM,7/26/2018 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5924.704,True
7/26/2018 10:00:00 PM,7/26/2018 6:00:00 PM,RFC,WEST,AEP,AEPIMP,3979.996,True
7/26/2018 10:00:00 PM,7/26/2018 6:00:00 PM,RFC,WEST,AEP,AEPKPT,902.042,True
7/26/2018 10:00:00 PM,7/26/2018 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8831.890,True
7/26/2018 11:00:00 PM,7/26/2018 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5710.607,True
7/26/2018 11:00:00 PM,7/26/2018 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3918.005,True
7/26/2018 11:00:00 PM,7/26/2018 7:00:00 PM,RFC,WEST,AEP,AEPKPT,870.150,True
7/26/2018 11:00:00 PM,7/26/2018 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8506.280,True
7/27/2018 12:00:00 AM,7/26/2018 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5510.647,True
7/27/2018 12:00:00 AM,7/26/2018 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3800.376,True
7/27/2018 12:00:00 AM,7/26/2018 8:00:00 PM,RFC,WEST,AEP,AEPKPT,826.522,True
7/27/2018 12:00:00 AM,7/26/2018 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8183.064,True
7/27/2018 1:00:00 AM,7/26/2018 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5322.803,True
7/27/2018 1:00:00 AM,7/26/2018 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3681.918,True
7/27/2018 1:00:00 AM,7/26/2018 9:00:00 PM,RFC,WEST,AEP,AEPKPT,806.781,True
7/27/2018 1:00:00 AM,7/26/2018 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7989.964,True
7/27/2018 2:00:00 AM,7/26/2018 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4945.688,True
7/27/2018 2:00:00 AM,7/26/2018 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3454.696,True
7/27/2018 2:00:00 AM,7/26/2018 10:00:00 PM,RFC,WEST,AEP,AEPKPT,757.394,True
7/27/2018 2:00:00 AM,7/26/2018 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7371.491,True
7/27/2018 3:00:00 AM,7/26/2018 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4537.811,True
7/27/2018 3:00:00 AM,7/26/2018 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3220.354,True
7/27/2018 3:00:00 AM,7/26/2018 11:00:00 PM,RFC,WEST,AEP,AEPKPT,699.658,True
7/27/2018 3:00:00 AM,7/26/2018 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6670.515,True
7/27/2018 4:00:00 AM,7/27/2018 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4206.402,True
7/27/2018 4:00:00 AM,7/27/2018 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3026.311,True
7/27/2018 4:00:00 AM,7/27/2018 12:00:00 AM,RFC,WEST,AEP,AEPKPT,648.754,True
7/27/2018 4:00:00 AM,7/27/2018 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6174.570,True
7/27/2018 5:00:00 AM,7/27/2018 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3952.274,True
7/27/2018 5:00:00 AM,7/27/2018 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2855.185,True
7/27/2018 5:00:00 AM,7/27/2018 1:00:00 AM,RFC,WEST,AEP,AEPKPT,608.094,True
7/27/2018 5:00:00 AM,7/27/2018 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5905.176,True
7/27/2018 6:00:00 AM,7/27/2018 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3788.108,True
7/27/2018 6:00:00 AM,7/27/2018 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2809.075,True
7/27/2018 6:00:00 AM,7/27/2018 2:00:00 AM,RFC,WEST,AEP,AEPKPT,577.776,True
7/27/2018 6:00:00 AM,7/27/2018 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5670.981,True
7/27/2018 7:00:00 AM,7/27/2018 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3705.703,True
7/27/2018 7:00:00 AM,7/27/2018 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2743.413,True
7/27/2018 7:00:00 AM,7/27/2018 3:00:00 AM,RFC,WEST,AEP,AEPKPT,565.075,True
7/27/2018 7:00:00 AM,7/27/2018 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5498.261,True
7/27/2018 8:00:00 AM,7/27/2018 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3683.753,True
7/27/2018 8:00:00 AM,7/27/2018 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2771.609,True
7/27/2018 8:00:00 AM,7/27/2018 4:00:00 AM,RFC,WEST,AEP,AEPKPT,554.378,True
7/27/2018 8:00:00 AM,7/27/2018 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5522.332,True
7/27/2018 9:00:00 AM,7/27/2018 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3767.391,True
7/27/2018 9:00:00 AM,7/27/2018 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2924.113,True
7/27/2018 9:00:00 AM,7/27/2018 5:00:00 AM,RFC,WEST,AEP,AEPKPT,560.027,True
7/27/2018 9:00:00 AM,7/27/2018 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5702.520,True
7/27/2018 10:00:00 AM,7/27/2018 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3966.487,True
7/27/2018 10:00:00 AM,7/27/2018 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3047.270,True
7/27/2018 10:00:00 AM,7/27/2018 6:00:00 AM,RFC,WEST,AEP,AEPKPT,584.650,True
7/27/2018 10:00:00 AM,7/27/2018 6:00:00 AM,RFC,WEST,AEP,AEPOPT,5959.823,True
7/27/2018 11:00:00 AM,7/27/2018 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4173.005,True
7/27/2018 11:00:00 AM,7/27/2018 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3203.583,True
7/27/2018 11:00:00 AM,7/27/2018 7:00:00 AM,RFC,WEST,AEP,AEPKPT,622.266,True
7/27/2018 11:00:00 AM,7/27/2018 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6243.464,True
