datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
7/4/2018 12:00:00 AM,7/3/2018 8:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,43.69,41.7,-0.67,-1.32,TRUE,1
7/4/2018 1:00:00 AM,7/3/2018 9:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,38.86,38.18,0.53,-1.21,TRUE,1
7/4/2018 2:00:00 AM,7/3/2018 10:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,34.2,32.85,-0.43,-0.92,TRUE,1
7/4/2018 3:00:00 AM,7/3/2018 11:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,30.03,29,-0.09,-0.94,TRUE,1
7/4/2018 4:00:00 AM,7/4/2018 12:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.74,25,0.14,-0.88,TRUE,1
7/4/2018 5:00:00 AM,7/4/2018 1:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.67,23.24,0.23,-0.66,TRUE,1
7/4/2018 6:00:00 AM,7/4/2018 2:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,22.4,22.15,0.27,-0.52,TRUE,1
7/4/2018 7:00:00 AM,7/4/2018 3:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.87,20.85,0.43,-0.45,TRUE,1
7/4/2018 8:00:00 AM,7/4/2018 4:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.17,20.15,0.45,-0.47,TRUE,1
7/4/2018 9:00:00 AM,7/4/2018 5:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.09,20.02,0.44,-0.51,TRUE,1
7/4/2018 10:00:00 AM,7/4/2018 6:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,19.95,19.83,0.43,-0.55,TRUE,1
7/4/2018 11:00:00 AM,7/4/2018 7:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,21.04,20.59,0.3,-0.75,TRUE,1
7/4/2018 12:00:00 PM,7/4/2018 8:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25,24.56,0.36,-0.8,TRUE,1
7/4/2018 1:00:00 PM,7/4/2018 9:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,28.54,28.16,0.64,-1.02,TRUE,1
7/4/2018 2:00:00 PM,7/4/2018 10:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,32.52,32.62,1.28,-1.18,TRUE,1
7/4/2018 3:00:00 PM,7/4/2018 11:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,37.79,38.38,1.87,-1.28,TRUE,1
7/4/2018 4:00:00 PM,7/4/2018 12:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,41.83,42.29,1.84,-1.38,TRUE,1
7/4/2018 5:00:00 PM,7/4/2018 1:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,45.61,46.53,2.49,-1.57,TRUE,1
7/4/2018 6:00:00 PM,7/4/2018 2:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,49.36,51.65,3.96,-1.67,TRUE,1
7/4/2018 7:00:00 PM,7/4/2018 3:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,51.64,54.37,4.56,-1.83,TRUE,1
7/4/2018 8:00:00 PM,7/4/2018 4:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,54.58,57.2,4.6,-1.98,TRUE,1
7/4/2018 9:00:00 PM,7/4/2018 5:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,53.41,55.51,3.99,-1.89,TRUE,1
7/4/2018 10:00:00 PM,7/4/2018 6:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,46.12,47.21,2.68,-1.59,TRUE,1
7/4/2018 11:00:00 PM,7/4/2018 7:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,42.02,41.84,1.19,-1.37,TRUE,1
7/5/2018 12:00:00 AM,7/4/2018 8:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,39.91,38.67,0.04,-1.28,TRUE,1
7/5/2018 1:00:00 AM,7/4/2018 9:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,34.86,34.52,0.74,-1.08,TRUE,1
7/5/2018 2:00:00 AM,7/4/2018 10:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,31.15,30.23,0.15,-1.07,TRUE,1
7/5/2018 3:00:00 AM,7/4/2018 11:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.59,26.83,0.23,-0.99,TRUE,1
7/5/2018 4:00:00 AM,7/5/2018 12:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.94,25.04,-0.04,-0.86,TRUE,1
7/5/2018 5:00:00 AM,7/5/2018 1:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.23,22.7,0.09,-0.62,TRUE,1
7/5/2018 6:00:00 AM,7/5/2018 2:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,21.16,20.78,0.11,-0.49,TRUE,1
7/5/2018 7:00:00 AM,7/5/2018 3:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.01,19.65,0.11,-0.47,TRUE,1
7/5/2018 8:00:00 AM,7/5/2018 4:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,19.91,19.6,0.12,-0.43,TRUE,1
7/5/2018 9:00:00 AM,7/5/2018 5:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.84,20.54,0.14,-0.44,TRUE,1
7/5/2018 10:00:00 AM,7/5/2018 6:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.38,23.04,0.13,-0.47,TRUE,1
7/5/2018 11:00:00 AM,7/5/2018 7:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.09,26.27,-0.2,-0.62,TRUE,1
7/5/2018 12:00:00 PM,7/5/2018 8:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,29.3,28.53,0.03,-0.8,TRUE,1
7/5/2018 1:00:00 PM,7/5/2018 9:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,35.92,34.98,0.18,-1.12,TRUE,1
7/5/2018 2:00:00 PM,7/5/2018 10:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,40.55,39.38,0.2,-1.37,TRUE,1
7/5/2018 3:00:00 PM,7/5/2018 11:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,46.18,45.7,0.97,-1.45,TRUE,1
7/5/2018 4:00:00 PM,7/5/2018 12:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,52.09,52.28,1.86,-1.67,TRUE,1
7/5/2018 5:00:00 PM,7/5/2018 1:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,54.41,56.77,4.26,-1.9,TRUE,1
7/5/2018 6:00:00 PM,7/5/2018 2:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,61.21,64.69,5.55,-2.07,TRUE,1
7/5/2018 7:00:00 PM,7/5/2018 3:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,59.22,60.06,2.87,-2.03,TRUE,1
7/5/2018 8:00:00 PM,7/5/2018 4:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,62.22,62.38,2.26,-2.1,TRUE,1
7/5/2018 9:00:00 PM,7/5/2018 5:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,55.89,55.5,1.53,-1.92,TRUE,1
7/5/2018 10:00:00 PM,7/5/2018 6:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,48.78,48.67,1.57,-1.68,TRUE,1
7/5/2018 11:00:00 PM,7/5/2018 7:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,43.75,43.15,0.84,-1.44,TRUE,1
7/6/2018 12:00:00 AM,7/5/2018 8:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,41.57,40.24,0.02,-1.35,TRUE,1
7/6/2018 1:00:00 AM,7/5/2018 9:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,37.81,36.78,0.23,-1.26,TRUE,1
7/6/2018 2:00:00 AM,7/5/2018 10:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,31.93,30.89,-0.04,-1,TRUE,1
7/6/2018 3:00:00 AM,7/5/2018 11:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,28.26,27.42,0.13,-0.97,TRUE,1
7/6/2018 4:00:00 AM,7/6/2018 12:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.26,24.42,-0.08,-0.76,TRUE,1
7/6/2018 5:00:00 AM,7/6/2018 1:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.42,22.83,-0.03,-0.56,TRUE,1
7/6/2018 6:00:00 AM,7/6/2018 2:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,21.96,21.52,-0.03,-0.41,TRUE,1
7/6/2018 7:00:00 AM,7/6/2018 3:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.62,20.3,0.04,-0.36,TRUE,1
7/6/2018 8:00:00 AM,7/6/2018 4:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.42,20.15,0.1,-0.37,TRUE,1
7/6/2018 9:00:00 AM,7/6/2018 5:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,21.15,20.87,0.14,-0.42,TRUE,1
7/6/2018 10:00:00 AM,7/6/2018 6:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.05,22.75,0.18,-0.48,TRUE,1
7/6/2018 11:00:00 AM,7/6/2018 7:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.05,24.45,0.1,-0.7,TRUE,1
7/6/2018 12:00:00 PM,7/6/2018 8:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.35,26.59,0.16,-0.92,TRUE,1
7/6/2018 1:00:00 PM,7/6/2018 9:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,31.78,30.81,0.17,-1.14,TRUE,1
7/6/2018 2:00:00 PM,7/6/2018 10:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,37.8,36.68,0.26,-1.38,TRUE,1
7/6/2018 3:00:00 PM,7/6/2018 11:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,39.44,38.69,0.61,-1.36,TRUE,1
7/6/2018 4:00:00 PM,7/6/2018 12:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,41,40.55,0.95,-1.4,TRUE,1
7/6/2018 5:00:00 PM,7/6/2018 1:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,42.34,41.9,1.01,-1.45,TRUE,1
7/6/2018 6:00:00 PM,7/6/2018 2:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,42.48,41.96,0.92,-1.44,TRUE,1
7/6/2018 7:00:00 PM,7/6/2018 3:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,41.73,41.13,0.91,-1.51,TRUE,1
7/6/2018 8:00:00 PM,7/6/2018 4:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,40.01,39.19,0.6,-1.42,TRUE,1
7/6/2018 9:00:00 PM,7/6/2018 5:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,38.09,37.05,0.37,-1.41,TRUE,1
7/6/2018 10:00:00 PM,7/6/2018 6:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,32.74,32.06,0.48,-1.16,TRUE,1
7/6/2018 11:00:00 PM,7/6/2018 7:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,28.97,28.12,0.18,-1.03,TRUE,1
7/7/2018 12:00:00 AM,7/6/2018 8:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.59,26.66,0.06,-0.99,TRUE,1
7/7/2018 1:00:00 AM,7/6/2018 9:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,26.04,25.02,-0.06,-0.96,TRUE,1
7/7/2018 2:00:00 AM,7/6/2018 10:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.49,22.67,0,-0.82,TRUE,1
7/7/2018 3:00:00 AM,7/6/2018 11:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.63,20.12,0.21,-0.72,TRUE,1
7/7/2018 4:00:00 AM,7/7/2018 12:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.06,19.55,0.16,-0.67,TRUE,1
7/7/2018 5:00:00 AM,7/7/2018 1:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,19.42,19.08,0.19,-0.53,TRUE,1
7/7/2018 6:00:00 AM,7/7/2018 2:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,18.82,18.51,0.14,-0.45,TRUE,1
7/7/2018 7:00:00 AM,7/7/2018 3:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,18.08,17.78,0.14,-0.44,TRUE,1
7/7/2018 8:00:00 AM,7/7/2018 4:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,17.78,17.52,0.15,-0.41,TRUE,1
7/7/2018 9:00:00 AM,7/7/2018 5:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,17.57,17.24,0.09,-0.42,TRUE,1
7/7/2018 10:00:00 AM,7/7/2018 6:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,17.89,17.48,0.1,-0.51,TRUE,1
7/7/2018 11:00:00 AM,7/7/2018 7:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,18.7,18.16,0.12,-0.66,TRUE,1
7/7/2018 12:00:00 PM,7/7/2018 8:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.08,19.6,0.27,-0.75,TRUE,1
7/7/2018 1:00:00 PM,7/7/2018 9:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,22.36,21.78,0.27,-0.85,TRUE,1
7/7/2018 2:00:00 PM,7/7/2018 10:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,23.38,22.82,0.39,-0.95,TRUE,1
7/7/2018 3:00:00 PM,7/7/2018 11:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.38,24.8,0.46,-1.04,TRUE,1
7/7/2018 4:00:00 PM,7/7/2018 12:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.02,24.71,0.65,-0.96,TRUE,1
7/7/2018 5:00:00 PM,7/7/2018 1:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,26.1,25.94,0.85,-1.01,TRUE,1
7/7/2018 6:00:00 PM,7/7/2018 2:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.53,27.63,1.11,-1.01,TRUE,1
7/7/2018 7:00:00 PM,7/7/2018 3:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.53,27.5,0.96,-0.99,TRUE,1
7/7/2018 8:00:00 PM,7/7/2018 4:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,28.66,28.31,0.68,-1.03,TRUE,1
7/7/2018 9:00:00 PM,7/7/2018 5:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,29.83,29.49,0.76,-1.1,TRUE,1
7/7/2018 10:00:00 PM,7/7/2018 6:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,28.07,27.83,0.79,-1.03,TRUE,1
7/7/2018 11:00:00 PM,7/7/2018 7:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,26.6,26.68,1.07,-0.99,TRUE,1
7/8/2018 12:00:00 AM,7/7/2018 8:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.1,24.69,0.58,-0.99,TRUE,1
7/8/2018 1:00:00 AM,7/7/2018 9:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,24.82,24.19,0.37,-1,TRUE,1
7/8/2018 2:00:00 AM,7/7/2018 10:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,22.52,22.19,0.3,-0.63,TRUE,1
7/8/2018 3:00:00 AM,7/7/2018 11:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.07,19.76,0.13,-0.44,TRUE,1
7/8/2018 4:00:00 AM,7/8/2018 12:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,18.23,17.8,0,-0.43,TRUE,1
7/8/2018 5:00:00 AM,7/8/2018 1:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,16.84,16.52,0,-0.32,TRUE,1
7/8/2018 6:00:00 AM,7/8/2018 2:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,15.69,15.45,0,-0.24,TRUE,1
7/8/2018 7:00:00 AM,7/8/2018 3:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,15.09,14.94,0.07,-0.22,TRUE,1
7/8/2018 8:00:00 AM,7/8/2018 4:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,14.3,14.2,0.04,-0.14,TRUE,1
7/8/2018 9:00:00 AM,7/8/2018 5:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,13.8,13.87,0.2,-0.13,TRUE,1
7/8/2018 10:00:00 AM,7/8/2018 6:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,12.56,12.65,0.18,-0.09,TRUE,1
7/8/2018 11:00:00 AM,7/8/2018 7:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,15.3,15.33,0.17,-0.14,TRUE,1
7/8/2018 12:00:00 PM,7/8/2018 8:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,17.96,17.82,0.12,-0.26,TRUE,1
7/8/2018 1:00:00 PM,7/8/2018 9:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,19.74,19.54,0.03,-0.23,TRUE,1
7/8/2018 2:00:00 PM,7/8/2018 10:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,20.4,20.52,0.44,-0.32,TRUE,1
7/8/2018 3:00:00 PM,7/8/2018 11:00:00 AM,5021072,BELPRE,138 KV,T1,LOAD,AEP,22.8,22.92,0.58,-0.46,TRUE,1
7/8/2018 4:00:00 PM,7/8/2018 12:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,25.04,25.52,0.99,-0.51,TRUE,1
7/8/2018 5:00:00 PM,7/8/2018 1:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.89,28.3,1.07,-0.66,TRUE,1
7/8/2018 6:00:00 PM,7/8/2018 2:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,31.92,33.33,2.25,-0.84,TRUE,1
7/8/2018 7:00:00 PM,7/8/2018 3:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,34.07,35.82,2.65,-0.9,TRUE,1
7/8/2018 8:00:00 PM,7/8/2018 4:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,39.99,41.93,3.03,-1.09,TRUE,1
7/8/2018 9:00:00 PM,7/8/2018 5:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,42.29,43.94,2.8,-1.15,TRUE,1
7/8/2018 10:00:00 PM,7/8/2018 6:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,36.65,37.66,1.99,-0.98,TRUE,1
7/8/2018 11:00:00 PM,7/8/2018 7:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,32.75,33.38,1.45,-0.82,TRUE,1
7/9/2018 12:00:00 AM,7/8/2018 8:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,30.3,30.47,0.87,-0.7,TRUE,1
7/9/2018 1:00:00 AM,7/8/2018 9:00:00 PM,5021072,BELPRE,138 KV,T1,LOAD,AEP,27.2,27.12,0.45,-0.53,TRUE,1
