0,21888.4,22844.7,212.6,525,30190,207.9,0,577.3,0,0,3366.2,11510.7,11885.4,12254.7,11969.4,11582.7,10920.7,10473.3,23.79,1.11,-0.14,21.86,0.99,-0.16,20.11,1.81,0.02,17.52,2.13,0.12,17.01,3.12,0.11,15.79,3.25,0.09,24.76,22.69,21.94,19.77,20.24,19.13,55033
1,19415.7,21018.3,211,674.9,30209.7,208.8,0,561.4,0,0,3646.1,10916.5,11501.4,11725.7,11521,11197.3,10651.5,10056.8,21.95,1.02,-0.11,20.7,1.04,-0.12,18.86,2.08,0.02,16.15,2.16,0.18,17.03,2.55,0.11,14.99,3.38,0.14,22.86,21.62,20.96,18.49,19.69,18.51,55033
2,17354.9,20280.2,209.9,635.6,30229.7,213.6,0,572.1,0,0,3800,10731.5,11097.5,11438.9,11347.9,11010.1,10546,9962,20.98,1.07,-0.1,19.77,1.01,-0.09,17.8,2.16,0.08,15.65,2.44,0.18,16.15,2.49,0.15,14.03,3.51,0.14,21.95,20.69,20.04,18.27,18.79,17.68,55033
3,16326.9,19672.6,210.7,468.2,30241.8,217.2,0,576.1,0,0,4121.3,10555.9,11142,11361.1,11278.5,10966.9,10527.8,9839.9,20.26,1.3,-0.08,19.18,1.01,-0.07,17.22,2.24,0.09,15.41,2.47,0.19,15.95,2.47,0.17,12.97,3.52,0.15,21.48,20.12,19.55,18.07,18.59,16.64,55033
4,15875.4,20153.1,225,397.3,30276,222,0,585.1,0,0,3724.1,10490.3,11305.2,11546,11495.1,11142.7,10764.3,9844.8,20.87,1.43,-0.11,19.96,1.19,-0.12,18.04,2.17,0.05,15.94,2.56,0.2,16.73,2.95,0.13,13.22,4.26,0.14,22.19,21.03,20.26,18.7,19.81,17.62,55033
5,16293.4,19977.1,237.2,464,30297.3,224.6,0,570.3,0,0,3843.4,10658,11946.7,12205.4,12108.6,11769.5,11456.4,9986.7,23.19,1.66,-0.26,22.29,1.45,-0.27,20.82,2.07,-0.04,18.66,2.68,0,19.6,3.31,0.18,13.7,4.23,0.14,24.59,23.47,22.85,21.34,23.09,18.07,55033
6,17369,20553.3,250.9,445.2,30287.5,225.8,0,553.2,0,0,4006.3,11134.6,13241.4,13523.2,13520.8,13078.9,12760.8,10389.1,29.58,2.39,-0.46,27.19,1.57,-0.55,24.29,2.13,-0.35,23.61,2.76,-0.2,24.44,2.91,0.21,14.29,4.14,0.11,31.51,28.21,26.07,26.17,27.56,18.54,55033
7,18326.7,21439.8,250,581.3,30335.9,225.7,0,557.2,1.1,0,4347.5,11659,13989.2,14227.7,14187.2,13808.4,13581.9,10755.6,29.21,2.11,-0.49,29.25,1.5,-0.46,24.11,1.49,-0.28,23.69,1.81,-0.12,23.99,2.3,0.21,15.32,3.5,0.13,30.83,30.29,25.32,25.38,26.5,18.95,55033
8,19227.7,22934.9,248,596.4,30343.3,222,0,557.7,117.2,0,4362.3,12088.8,14089.6,14283.5,14354,13889,13621.3,11337.8,29.33,2.14,-0.43,29.16,1.39,-0.43,24.22,1.77,-0.19,24.28,1.7,-0.14,24.64,2.88,0.15,17.58,3.33,0.05,31.04,30.12,25.8,25.84,27.67,20.96,55033
9,21457.5,24906.5,264.1,767.6,30316.1,222.5,0,550.2,319.4,0,4388.8,12804.2,14377.2,14517.1,14564.6,13946.3,13788.7,11584.2,31.66,2.01,-0.49,31.39,1.2,-0.54,26.01,1.94,-0.22,26.18,1.55,-0.12,25.57,3.36,0.09,19.53,2.85,-0.01,33.18,32.05,27.73,27.61,29.02,22.37,55033
10,22264.6,26055.7,283.3,765.8,30306.7,223.4,0,556.8,392.8,0,4758.1,13384.4,14678.3,14807,14773.3,14318.1,13923.4,11582.5,37.21,2.19,-0.77,33.33,1.37,-0.58,28.76,2.23,-0.46,29.6,1.65,-0.19,27.67,3.56,0,20.55,2.57,-0.07,38.63,34.12,30.53,31.06,31.23,23.05,55033
11,23905,27902.8,387.8,983.6,30293.1,224.5,0,551.7,412.8,0,4808.4,13932.4,14776.5,14882.1,15065.1,14499.8,13987,11790.6,39.85,2.99,-0.86,36.48,1.27,-0.72,30.23,2.46,-0.48,31.3,1.74,-0.18,29.26,3.72,-0.06,21.03,2.72,-0.05,41.98,37.03,32.21,32.86,32.92,23.7,55033
12,23885,30389.3,1234.9,857.8,30256.6,214.2,0,549.2,414,0,4816.4,14354.5,14969.8,15170.2,15347.5,14942.9,14177.5,11905.3,41.71,3.46,-1,40.49,1.43,-0.86,34.9,3.39,-0.47,33.46,2.62,-0.3,31.6,4.09,-0.08,21.56,2.63,-0.06,44.17,41.06,37.82,35.78,35.61,24.13,55033
13,25073.7,30938.5,1831.2,964.5,30241.2,181.7,0,547,414.2,0,4963.6,14805.3,15319.1,15310.9,15874.3,15112.3,14381.4,11915.5,43.98,2.77,-1.11,42.35,1.87,-0.92,37.01,3.54,-0.27,36.36,2.23,-0.21,35.13,5.54,-0.15,21.82,2.65,-0.06,45.64,43.3,40.28,38.38,40.52,24.41,55033
14,25688.5,31504.7,2914.1,928.4,30209.1,181.4,0,571,357.7,0,4791.7,15204.6,15260.5,15344.9,15934.3,15502,14549.4,11934.9,48.63,3.74,-1.34,44.47,2.19,-1.06,38.24,3.59,-0.36,35.95,3.65,-0.27,34.34,4.27,-0.19,21.76,2.91,-0.08,51.03,45.6,41.47,39.33,38.42,24.59,55033
15,26485.4,32056.7,3031,991.6,30205.5,178.6,0,564.9,295.5,0,4521.1,15445.3,15339.9,15453.5,16093,15810.2,14495.6,12014,50.52,3.53,-1.45,45.96,1.66,-1.07,39.8,3.35,-0.32,36.43,3.98,-0.28,34.62,4.66,-0.21,22.06,2.89,-0.08,52.6,46.55,42.83,40.13,39.07,24.87,55033
16,26671.9,32592.6,3977.4,990.3,30204.3,179.3,0,553.8,245.1,0,4531.3,15547.5,15353.2,15508,16220.2,16050.5,14693.2,12225.4,51.95,5.53,-1.51,52.21,2.01,-1.2,44.39,3.49,-0.74,40.66,3.03,-0.36,34.81,4.65,-0.24,22.69,3.15,-0.07,55.97,53.02,47.14,43.33,39.22,25.77,55033
